User_id,Total_Relevant_Books,Overlap_Rec_CB_Only,Overlap_Rec_CF_Only,Overlap_Rec_CB_Filtered_by_CF,Overlap_Rec_By_Multiplying_Scores
1330063,101,0,1,0,0
1331641,28,0,1,0,0
1336770,66,0,1,0,1
1343864,115,1,3,0,1
1352208,70,0,4,0,0
1372915,76,1,1,0,0
1378745,131,0,0,0,0
1380029,168,2,1,4,1
1394424,16,0,0,0,0
1406509,44,0,0,0,0
1412404,39,0,0,0,0
1418580,157,1,7,3,1
1426205,39,1,1,1,0
1436215,86,0,0,1,0
1443670,89,0,0,1,0
1453376,125,0,1,1,0
1493796,7,0,0,0,0
1494253,155,3,0,2,3
1520077,121,0,3,1,0
1533889,91,4,3,3,3
1552680,18,0,0,0,0
1570073,14,0,0,0,0
1570669,95,1,0,1,1
1583745,18,0,1,0,0
1584031,76,0,3,0,0
1617945,137,2,0,0,0
1653329,21,0,0,0,0
1656405,83,1,4,2,2
1663300,41,0,2,0,0
1710139,130,1,1,0,1
1720620,89,2,1,1,2
1745255,90,0,5,0,0
1772954,165,2,6,2,3
1774372,82,5,1,2,3
1787686,122,0,1,0,0
1794132,151,0,4,1,0
1794273,119,0,1,0,0
1810079,194,2,1,2,1
1817562,141,2,3,1,2
1818854,163,1,0,2,1
1842059,173,0,1,2,1
1844266,109,0,1,1,1
1856047,51,0,2,0,0
1861778,253,1,7,3,1
1863589,186,3,6,1,1
1880531,172,1,3,3,1
1882027,81,1,0,0,0
1891730,66,0,2,1,0
1898820,130,1,2,2,1
1908059,64,0,2,0,0
1913145,141,1,9,1,0
1924043,61,0,1,0,0
1924495,81,1,0,1,1
1929922,40,0,1,0,0
1950510,164,0,7,0,2
1962503,79,1,0,0,0
1964421,202,0,3,1,1
1969584,33,1,5,1,2
1974093,176,1,6,0,1
1983856,20,1,0,1,1
1991707,94,0,1,0,0
2014482,26,0,0,0,0
2014500,20,0,0,1,0
2018505,133,2,5,2,3
2034390,56,1,0,0,0
2054116,24,0,1,0,0
2082345,170,1,2,1,2
2095173,146,5,4,4,4
2095931,100,1,1,1,2
2097476,64,1,0,1,1
2099479,23,0,0,0,0
2099671,163,2,0,2,2
2109885,144,1,1,0,0
2128827,70,3,0,0,0
2143854,20,0,0,2,1
2143983,170,0,0,1,0
2146364,17,0,0,0,0
2148960,189,0,3,1,2
2151106,76,0,6,0,0
2155177,160,1,6,0,0
2165551,67,0,1,0,0
2169751,95,0,0,0,0
2169934,22,0,0,0,0
2178074,221,1,2,0,1
2182793,66,0,0,1,0
2190636,94,0,1,1,1
2209138,17,0,0,0,0
2231715,105,3,0,1,1
2251204,132,0,1,0,0
2293690,169,2,2,1,1
2294090,137,0,2,0,0
2308548,80,0,3,0,0
2313194,99,3,2,1,3
2314568,63,1,1,1,1
2326664,103,1,1,0,1
2327078,108,1,5,1,1
2344676,8,0,1,0,0
2345554,77,0,4,0,1
2351360,124,1,4,1,2
2352900,159,1,4,2,2
2355520,133,1,0,1,0
2364302,58,0,0,0,0
2369376,74,1,1,0,2
2386804,54,0,0,0,0
2406353,185,1,0,2,1
2414546,139,0,3,0,0
2424668,160,1,4,0,0
2437247,115,2,2,3,1
2458751,161,2,5,1,2
2467655,98,0,0,0,0
2489609,31,1,0,1,1
2514526,204,4,2,4,4
2519765,103,2,2,3,1
2530071,82,0,0,0,0
2538041,119,1,4,1,1
2541133,107,0,3,1,1
2544368,45,0,0,0,0
2570153,16,0,0,0,0
2606150,66,0,1,0,0
2609870,167,3,1,3,1
2614673,129,0,2,4,2
2617038,90,0,0,0,0
2626261,191,2,1,4,4
2641583,13,0,0,0,0
2655372,214,0,3,0,0
2657711,36,0,0,0,0
2676031,6,0,0,0,0
2686254,2,0,0,0,0
2688255,94,1,2,2,1
2692073,14,0,0,0,0
2714432,27,0,0,1,0
2715018,139,2,2,1,1
2719644,108,0,8,0,0
2745288,38,0,1,0,0
2793945,148,0,5,2,1
2795921,162,2,5,1,2
2833624,78,0,0,1,0
2841223,51,0,0,0,0
2861703,66,0,5,0,0
2867944,90,1,3,1,1
2902491,36,3,0,0,2
2907291,244,0,5,3,3
2942168,127,0,4,0,2
2949869,53,1,0,1,1
2950662,155,4,4,4,4
2954717,99,5,0,7,8
2969647,151,1,1,3,3
2978148,167,0,4,1,1
2981158,4,3,0,0,3
2989013,7,0,0,0,0
2990442,10,0,0,0,0
2993837,114,2,5,1,1
3007761,13,0,0,0,0
3031302,97,0,4,0,0
3039709,171,2,2,2,2
3053000,30,0,0,0,0
3079764,35,0,1,0,0
3106785,173,2,2,1,1
3107113,141,1,4,4,2
3110814,154,2,3,1,3
3122452,138,0,3,0,0
3166645,42,2,0,0,0
3172249,17,0,0,0,0
3188553,195,0,3,1,0
3192797,174,1,7,0,3
3192922,47,0,1,0,0
3222333,39,0,1,0,0
3229028,27,0,0,0,0
3237560,160,0,1,1,1
3252035,23,0,0,0,0
3286370,176,2,2,0,1
3303646,74,0,1,0,0
3304052,170,3,2,1,3
3318055,84,0,1,1,1
3333943,188,2,1,3,3
3336334,6,0,0,0,0
3336420,11,0,0,0,0
3350026,164,0,4,0,1
3350076,211,0,8,0,1
3350416,44,1,0,1,1
3354851,101,0,1,0,1
3356446,82,0,2,1,0
3363188,135,0,4,0,2
3396025,175,1,5,1,0
3398611,70,0,1,2,0
3414637,48,1,1,0,1
3416893,165,2,1,3,3
3431327,107,0,6,0,0
3438047,141,1,4,2,2
3440334,184,0,3,0,0
3452993,119,0,6,0,0
3453249,131,0,1,1,0
3454421,8,0,0,1,0
3454474,49,0,0,0,0
3555103,184,0,7,0,1
3577919,64,0,1,0,0
3593554,116,1,0,0,1
3615215,89,0,4,1,1
3648871,69,0,4,0,0
3658457,64,1,0,2,2
3660666,76,0,2,0,0
3686683,44,3,0,2,2
3695758,173,2,4,1,1
3772692,70,1,1,0,0
3773399,38,1,0,2,1
3793080,120,0,4,0,0
3796959,73,0,0,0,0
3809685,47,0,0,1,1
3816725,183,1,2,1,1
3825460,107,1,1,1,3
3839010,129,1,2,2,2
3846743,92,0,1,1,1
3849230,54,0,1,0,0
3860567,39,0,1,0,0
3862046,131,0,5,1,1
3887364,139,1,2,2,1
3901425,167,0,1,1,0
3920693,41,0,0,0,0
3925847,86,0,3,0,1
3935005,15,0,0,0,0
3942056,43,1,0,1,1
3988681,29,0,0,0,0
4003368,61,0,2,0,0
4015835,130,0,1,1,1
4021101,22,0,0,0,0
4025401,134,1,1,0,0
4032343,68,0,1,0,0
4034296,100,3,0,3,3
4047606,183,1,7,6,4
4050136,78,1,2,1,0
4074048,40,0,1,0,0
4075598,136,1,5,0,1
4079242,216,0,6,0,0
4083089,84,0,3,0,1
4125412,181,0,8,0,1
4130707,68,1,1,0,1
4130722,23,1,2,1,1
4130740,100,1,2,1,1
4130748,30,1,1,0,0
4130791,11,0,0,0,0
4136181,152,1,2,0,1
4138164,168,2,2,0,0
4138664,12,1,0,0,1
4170262,101,1,1,2,1
4177031,196,0,1,0,0
4183205,175,0,6,0,0
4184581,135,0,1,0,0
4184789,75,0,2,0,0
4187864,14,0,0,0,0
4189746,15,0,1,0,0
4216480,15,0,0,0,0
4234269,32,3,0,2,3
4234281,12,0,0,0,0
4234282,13,1,0,2,2
4234284,34,0,0,0,0
4234288,59,1,2,0,0
4234324,141,1,2,1,3
4234329,7,0,0,0,0
4234612,221,2,2,2,2
4252261,92,0,2,0,1
4306637,40,0,1,0,0
4326618,39,0,0,0,0
4385855,71,0,2,1,1
4386752,75,0,0,0,0
4386853,8,1,0,1,1
4386871,4,0,0,0,0
4386914,12,1,0,0,1
4386915,13,0,0,0,0
4386918,5,0,0,0,0
4394019,85,0,0,0,0
4412069,46,0,2,0,0
4432067,65,0,2,0,0
4447762,98,3,0,6,3
4457513,55,0,2,2,1
4460829,121,0,3,1,0
4461267,95,1,2,1,1
4511905,185,5,0,1,3
4514828,116,1,3,1,1
4528663,25,0,0,0,0
4568473,168,3,4,2,4
4581159,220,1,5,3,2
4590441,167,0,2,0,1
4618781,185,1,2,0,0
4627974,159,0,2,0,1
4645281,59,0,1,0,0
4646031,108,0,0,0,0
4685500,105,0,1,0,0
4700308,109,3,0,1,2
4714255,122,1,3,0,1
4729639,132,1,2,1,1
4739424,93,1,1,2,2
4744837,130,0,0,0,0
4769119,111,2,3,1,0
4775873,57,0,1,0,0
4776091,131,2,1,5,2
4793260,6,0,0,0,0
4793284,54,0,4,1,1
4795732,110,0,5,0,1
4817321,23,0,0,0,0
4818321,25,0,0,0,0
4837653,4,0,0,0,0
4854547,138,6,6,3,5
4860547,88,0,0,0,0
4889812,23,0,0,0,0
4912718,141,2,4,2,3
4982920,153,2,0,1,3
5040170,183,2,3,2,2
5052439,130,0,3,1,1
5105466,133,1,2,1,1
5136912,103,0,1,0,0
5178120,147,2,0,2,1
5182634,17,0,0,1,1
5194069,257,0,9,2,6
5241472,49,0,3,1,1
5243435,154,1,1,0,0
5252832,61,3,0,0,1
5317213,229,3,3,2,2
5360854,110,1,0,0,0
5407724,90,1,0,0,0
5446595,56,0,2,0,0
5454934,75,1,0,1,2
5631566,55,1,3,0,0
5651714,98,0,6,0,0
5664206,78,1,3,1,0
5685564,215,0,6,1,1
5696440,169,1,5,2,1
5743755,195,1,5,2,2
5749823,52,2,0,0,1
5749836,215,2,6,0,1
5749837,16,0,0,0,0
5749879,40,1,0,0,0
5778052,76,0,3,2,1
5848832,196,0,3,1,0
5869241,141,0,5,0,0
5909003,93,2,1,3,3
5922426,83,0,2,0,0
5935714,131,0,10,2,2
5937919,62,0,2,0,0
5978888,170,2,7,0,3
6040309,10,1,0,1,1
6040325,7,0,0,0,0
6040368,7,0,0,0,0
6040392,60,0,2,0,0
6040397,4,0,0,0,0
6185849,22,0,1,0,0
6236193,75,0,2,0,1
6245313,11,0,0,0,0
6315232,153,1,3,1,1
6336365,185,0,6,3,1
6340185,103,2,2,0,1
6572083,51,0,1,0,0
6572101,18,0,0,0,0
6572119,269,2,2,0,0
6572140,4,0,0,0,0
6572142,6,0,0,0,0
6572171,7,0,0,0,0
6753356,94,2,2,1,1
6879837,48,0,1,1,0
6952658,83,1,1,2,0
6990030,22,0,1,0,0
7257052,133,0,9,1,1
7264747,94,1,3,1,0
7332729,148,3,4,0,1
7375691,45,0,1,1,2
7375699,13,0,0,0,0
7375712,48,1,0,0,2
7375715,12,0,0,0,0
7375726,15,2,0,0,2
7375728,11,0,0,0,0
7375746,14,0,0,0,0
7375758,9,0,0,0,0
7375776,47,0,0,0,0
7397330,120,1,5,0,2
7443011,225,2,10,1,3
7474475,142,0,7,2,2
7477328,96,2,4,2,3
7494963,193,1,4,2,2
7510364,74,2,1,1,2
7550643,58,0,1,0,0
7608899,179,2,4,2,4
7635571,80,0,1,1,2
7649577,81,0,4,0,0
7757604,111,0,2,1,0
7770311,6,0,0,0,0
7770312,2,0,0,0,0
7770336,4,0,0,0,0
7770359,13,0,0,0,0
7770380,14,0,0,0,0
7770386,12,0,0,0,0
7770391,17,1,0,1,1
7770403,36,0,1,0,0
7788355,168,0,2,0,0
7794948,233,1,10,1,3
7820922,113,0,1,0,0
7826443,118,1,1,0,1
7892442,49,0,0,0,0
8111350,57,0,2,0,0
8199251,91,0,3,0,1
8244250,42,0,0,0,0
8259858,200,0,5,0,0
8260388,76,0,1,0,0
8279378,79,0,5,0,0
8505797,91,0,3,0,0
8525332,176,0,2,0,0
8579437,90,3,2,0,1
8723181,2,0,0,0,0
8905672,84,0,2,0,0
8961745,103,0,1,1,0
9047901,28,0,1,0,0
9196906,140,0,3,0,0
9290857,87,0,6,3,3
9377665,23,0,0,0,0
9446828,130,0,3,1,2
9541994,100,0,1,4,2
9938986,49,0,1,1,0
9939025,8,0,0,0,0
9939030,6,0,0,0,0
9939056,96,0,3,0,1
10203857,62,2,1,2,2
10203859,12,0,0,0,0
10203885,29,0,0,0,0
10203911,3,0,0,0,0
10203930,48,0,0,2,1
10221985,63,0,0,0,0
10232391,29,0,1,0,0
10254102,31,0,0,0,0
10289642,35,0,1,0,0
10305846,136,0,7,2,2
10312212,87,0,3,0,0
10336538,158,2,0,2,3
10412131,65,0,0,0,0
10427914,47,0,0,1,0
10435023,134,4,3,3,3
10534275,59,0,0,1,1
10549695,130,1,0,1,1
10582065,76,1,0,0,0
10611417,10,0,1,0,0
10611448,5,0,0,0,0
10672617,75,0,0,0,0
10697179,258,0,3,1,1
10795588,171,0,4,0,1
10827481,21,0,1,0,0
10829942,151,1,7,1,1
10856439,113,0,1,0,0
10869554,155,0,0,1,0
10871763,164,3,0,3,2
10915830,99,0,1,0,1
10942030,122,2,5,1,3
10975719,73,3,0,2,3
11062132,86,0,3,0,0
11080007,11,0,0,0,0
11080020,19,2,0,2,2
11080056,6,0,0,0,0
11080059,6,0,0,0,0
11080062,5,0,0,0,0
11080070,14,0,0,0,0
11080073,12,1,0,0,1
11080103,8,0,0,0,0
11112539,21,0,0,0,0
11207998,152,0,4,0,0
11215896,51,1,1,0,0
11267295,74,0,0,0,0
11272839,95,2,7,1,1
11284813,60,0,1,0,0
11351370,158,2,2,1,1
11436874,61,0,1,1,0
11481674,88,2,1,3,4
11487183,13,1,0,0,0
11493665,28,0,1,0,0
11521690,11,0,0,0,0
11573189,97,2,2,3,3
11591490,76,0,6,0,2
11606924,18,0,0,0,0
11623993,240,0,5,1,0
11626803,99,1,2,0,1
11654130,183,3,3,1,2
11695683,140,1,3,2,2
11704917,38,1,0,0,0
11790703,6,0,0,0,0
11790714,14,0,1,0,0
11790735,49,1,1,1,1
11833070,163,1,7,1,2
11979363,80,1,1,0,1
12025885,105,0,5,0,0
12029582,80,0,1,2,1
12079561,23,0,1,0,0
12266218,44,1,2,1,2
12324243,10,0,0,0,0
12402009,166,1,4,2,2
12565908,167,4,0,4,3
12653120,77,0,4,0,1
12772859,89,1,3,1,2
12785148,20,0,0,0,0
12795765,58,0,1,1,0
12885473,52,2,2,1,2
12931254,24,0,0,0,0
13013798,59,1,2,2,2
13030645,131,0,2,1,0
13036247,156,1,5,2,2
13119592,139,0,6,2,1
13125862,176,1,2,1,1
13304810,109,2,3,2,2
13332604,25,0,0,0,0
13366014,119,1,4,1,1
13391316,179,0,4,1,2
13412191,83,1,6,1,2
13536660,13,2,0,0,2
13536695,6,1,0,2,2
13536710,42,0,1,1,1
13536711,5,0,0,0,0
13552186,98,8,1,2,7
13580569,17,1,0,0,1
13600798,55,0,0,0,0
13600807,48,1,2,1,1
13660834,21,1,0,0,0
13663014,127,1,2,2,3
13777842,87,0,0,1,0
13883899,12,0,0,0,0
13883900,3,0,0,0,0
13883927,4,0,0,0,0
13980437,118,0,4,0,0
14045562,43,0,0,0,0
14045793,258,0,8,2,2
14147234,76,2,0,2,2
14207960,200,1,6,1,0
14391138,64,2,1,1,1
14716035,47,0,0,1,0
14900603,41,0,2,0,0
14903006,72,1,1,1,1
14932723,3,0,0,0,0
14932752,6,0,0,0,0
14932757,5,0,0,0,0
14932780,5,0,1,0,0
14932790,6,0,1,1,1
14932797,7,0,0,1,0
14963844,2,0,0,0,0
14963873,53,0,0,0,0
14963876,16,0,0,0,0
14963900,82,0,2,1,1
14974328,146,1,2,1,3
15354835,19,0,1,0,0
15367905,165,2,4,2,1
15494376,108,0,6,1,1
15583553,101,1,2,2,2
15590302,136,1,4,0,0
15662887,174,0,3,1,2
15786917,4,0,0,0,0
15786936,9,0,0,0,0
15786981,12,0,0,0,0
15786987,28,2,0,1,1
15786998,9,0,0,1,1
15787008,25,0,0,0,0
15978372,19,2,0,2,2
16013941,10,0,0,0,0
16061946,129,1,2,4,3
16080726,135,3,5,2,4
16095918,45,2,0,0,2
16152472,7,0,0,0,0
16181797,191,2,2,3,0
16268114,38,0,0,1,0
16276747,162,1,9,3,2
16343502,126,3,2,2,4
16394045,82,2,2,0,0
16408954,50,0,1,0,0
16412589,114,2,3,2,1
16574695,74,0,2,1,0
16731747,18,0,0,0,0
16826941,153,0,2,1,1
16861918,91,0,4,0,0
16958299,53,0,4,0,0
16997346,71,1,1,1,1
17021374,66,1,3,0,0
17065991,113,1,6,0,1
17199855,82,0,3,1,1
17210032,94,0,2,0,0
17301628,68,1,3,3,2
17338843,162,0,5,0,1
17352773,4,0,0,0,0
17352785,15,0,0,0,0
17557841,266,0,11,2,2
17595751,100,2,4,1,2
17625624,114,0,2,0,1
17643421,221,3,3,1,2
17730703,139,0,2,2,0
17751361,39,0,0,0,0
17751371,30,0,0,0,0
17751378,5,0,0,0,0
17751409,42,0,0,0,0
17751443,9,0,0,0,0
17751449,2,0,0,0,0
17913257,77,0,5,0,0
17927494,156,0,4,1,1
17956579,16,0,1,0,0
18032493,81,0,0,0,0
18084923,222,1,1,2,3
18260305,4,0,0,0,0
18260314,24,0,0,0,0
18260315,17,0,0,0,0
18326198,3,0,0,0,0
18326242,16,0,0,0,0
18350447,220,1,6,0,1
18383542,9,0,0,0,0
18478389,86,1,1,3,2
18485480,2,0,0,0,0
18485481,4,0,0,0,0
18485519,7,0,0,0,0
18485577,88,1,0,0,0
18571801,105,0,5,2,1
18631380,159,0,2,2,0
18643650,96,0,3,1,1
18657810,99,0,1,1,0
18708315,131,6,3,2,4
18772957,117,1,0,1,1
18989854,99,0,3,1,1
19030263,85,1,5,0,1
19236880,77,1,1,1,1
19283284,71,4,0,1,4
19289853,73,0,3,1,0
19427150,67,0,0,2,1
19534121,57,1,0,1,1
19534127,8,0,0,0,0
19618630,29,2,0,1,1
19645927,297,1,8,4,3
19727695,107,3,1,3,3
19747099,85,0,2,0,0
19794929,4,0,0,0,0
19794984,8,0,0,0,0
19794994,14,0,0,1,1
19813023,72,0,2,0,0
19894254,165,1,8,0,0
19976644,7,0,0,0,0
19976668,59,0,5,0,0
20447990,123,2,1,1,2
20489915,7,0,0,1,0
20580020,31,1,0,0,0
20663288,65,1,0,0,0
20742472,70,1,0,0,0
20911772,60,0,1,1,1
20941434,117,0,3,0,0
21131200,84,1,3,0,1
21372532,46,0,1,0,1
21379153,184,0,6,1,2
21678178,32,1,1,1,1
21685026,95,1,1,0,0
21860489,22,0,1,1,1
21860513,11,0,0,0,0
21860548,4,0,0,0,0
21937982,156,1,2,2,3
21992464,192,0,6,0,1
21994677,103,0,3,0,0
22094165,20,0,3,1,1
22115857,108,0,1,1,1
22147983,42,0,1,0,0
22176981,173,1,7,1,2
22198308,19,0,0,0,0
22227336,89,2,2,1,1
22269025,69,0,0,0,0
22271857,97,1,2,1,1
22277958,162,2,3,1,2
22399105,69,0,2,1,2
22635567,35,1,0,2,1
22643291,157,2,5,3,4
22820374,180,0,7,0,2
22839342,75,0,1,0,0
22884879,45,0,2,1,1
22889537,88,1,2,1,2
22901848,107,0,3,0,0
23019397,149,1,2,1,1
23097409,209,5,1,1,1
23146555,87,0,3,0,0
23160533,106,4,4,2,3
23179211,163,2,2,2,3
23310633,44,1,0,0,2
23428378,59,1,1,1,1
23636393,43,1,4,1,1
23676352,23,0,1,0,1
23676394,56,0,0,0,0
23676420,4,1,0,0,1
23679362,179,0,5,1,1
23837960,143,1,0,0,0
23857756,7,0,0,0,0
23857801,8,0,0,0,0
23857848,93,4,3,4,4
23857849,10,0,0,0,0
23863904,155,2,3,1,1
23875430,81,0,1,0,0
23964209,10,0,0,0,0
24017481,91,0,0,0,0
24401416,76,0,1,0,0
24456819,144,0,4,0,0
24500926,67,1,2,3,2
25184152,127,1,1,2,2
25474065,6,0,0,0,0
25493797,11,0,0,0,0
25647673,31,0,1,0,0
25647682,31,0,0,1,1
25647715,3,0,0,0,0
25667717,24,0,0,0,0
25718401,21,0,0,0,0
25849610,115,0,3,0,0
25882000,75,0,0,1,1
26172209,4,0,0,0,0
26262898,31,0,1,1,1
26263624,79,0,0,0,0
26529096,2,1,0,0,1
26529148,3,0,0,0,0
26560207,122,1,6,2,3
26561176,110,6,9,3,4
26573870,222,0,6,2,3
26853573,14,0,0,1,1
27123577,34,0,0,1,1
27136310,79,5,1,3,5
27438688,21,0,0,0,0
27438733,6,0,0,0,0
27438737,3,0,0,0,0
27438743,12,0,0,1,0
27438746,49,1,2,1,1
27438772,8,1,0,1,1
27438776,54,0,1,1,0
27523984,187,0,4,1,1
27592778,137,3,9,3,3
27697634,52,0,0,0,0
27737288,13,0,0,0,0
27788046,152,1,3,1,0
27844285,108,2,3,0,0
27883705,14,1,0,0,1
27938477,129,0,2,1,0
27980466,219,0,8,1,2
28011072,217,2,8,2,2
28134808,126,0,5,1,0
28198445,75,0,1,0,0
28225370,36,1,2,0,0
28315413,191,3,2,2,4
28353412,118,3,1,4,4
28466855,102,2,2,1,1
28476785,80,0,2,2,2
28536162,130,1,3,1,2
28621497,106,3,1,2,3
28630948,10,0,0,0,0
28672441,24,2,0,1,2
28700577,58,0,0,1,0
28846127,61,0,1,1,1
28846138,4,0,0,0,0
28846157,5,0,0,0,0
28846184,27,0,1,0,0
28846208,4,0,0,0,0
28918942,79,1,2,1,1
28953843,67,3,0,1,1
29017732,61,0,1,0,0
29084789,87,1,3,0,0
29183570,176,1,6,1,2
29254755,185,2,4,5,3
29609954,57,0,5,0,0
29654875,83,0,0,0,0
29818892,104,2,2,2,3
29944321,48,1,1,1,1
29975117,70,0,2,1,0
29975138,21,0,0,0,0
29975182,34,2,1,0,1
30012291,61,0,1,0,0
30135872,27,0,0,1,0
30208633,79,2,4,2,2
30248594,226,4,9,1,2
30279227,212,3,4,6,5
30404765,24,0,0,0,0
30404911,65,2,2,2,2
30624251,5,0,0,0,0
30624269,16,1,0,3,2
30771157,24,0,0,0,0
30915978,103,1,3,0,1
30978160,154,1,1,1,2
31167656,134,2,10,0,1
31369435,117,0,4,0,1
31397924,113,1,6,0,0
31506695,15,0,0,0,0
31608297,39,1,1,1,1
31766943,16,0,0,1,0
31766946,8,2,0,1,2
31766958,7,0,0,0,0
31766965,14,1,1,1,1
31766972,25,0,0,0,0
31766978,55,1,3,1,0
31767019,62,1,1,1,2
31851022,69,0,2,0,0
31937371,166,2,5,1,1
32347811,71,1,7,0,0
32384531,104,1,4,2,1
32433113,188,0,5,1,2
32516229,7,0,0,0,0
32516298,23,0,0,1,1
32788120,70,1,0,0,0
32810822,8,0,0,1,1
32810825,26,2,0,0,2
32816199,173,1,5,0,1
32926352,97,0,1,2,2
32968866,76,1,3,1,1
33144388,17,0,1,0,0
33144391,11,0,0,0,0
33144393,9,0,0,0,0
33144443,15,0,0,1,1
33144450,15,0,0,0,0
33261019,202,2,6,6,3
33354558,30,0,0,0,0
33406395,200,1,5,4,6
33409701,6,1,0,1,1
33409714,10,0,0,1,0
33409730,6,0,0,0,0
33409733,6,0,0,0,0
33409777,7,0,0,0,0
33526516,158,4,4,3,3
33585525,156,3,5,1,4
33603612,178,0,4,0,2
33668296,160,2,1,1,2
33737162,41,0,0,0,0
33738834,108,0,8,2,7
33769922,31,0,1,0,0
33812934,148,2,9,0,1
33828768,122,1,2,0,0
33943428,104,1,1,0,0
34072184,28,0,1,0,0
34087967,103,1,1,1,1
34119164,90,0,1,1,0
34211189,41,1,0,1,1
34274205,1,0,0,0,0
34300263,24,1,2,0,1
34308442,133,3,0,2,2
34461395,23,1,1,0,2
34636441,191,1,8,3,4
34667330,23,0,0,0,0
34693914,241,1,8,2,0
34704384,29,0,1,0,0
34742660,95,2,2,3,2
34786103,7,0,0,0,0
34786118,16,0,0,0,0
34786120,7,0,0,1,1
34786149,26,1,0,0,1
34786154,2,0,0,0,0
34786160,9,0,0,0,0
34786173,7,0,0,0,0
34807995,88,1,1,1,1
34807998,7,1,0,1,1
34808015,11,0,0,0,0
35088694,194,1,2,2,1
35529831,47,1,2,2,2
35645863,149,1,0,2,3
35719267,82,1,4,2,2
35789244,111,0,1,1,0
35794399,32,0,0,0,0
35915119,136,0,4,0,0
36032366,4,1,0,0,1
36032381,9,0,0,0,0
36195501,59,1,2,1,1
36434323,144,1,3,1,1
36489698,195,0,5,1,1
36553830,38,0,2,0,0
36795290,163,0,3,1,1
36867240,8,0,0,0,0
36867263,4,0,0,0,0
36867265,6,0,0,0,0
36867271,4,0,0,0,0
36867317,13,0,0,0,0
36873041,249,1,7,1,2
36946145,34,1,0,1,1
36983574,143,0,8,1,0
37194956,66,3,2,1,2
37402346,63,0,1,0,0
37850168,211,2,5,1,1
37912559,91,0,6,1,0
38077205,121,0,8,0,0
38181351,89,0,1,1,0
38939715,167,1,2,1,1
38989252,74,1,2,3,2
39045889,86,1,5,1,3
39045893,6,0,0,0,0
39045901,149,0,3,0,0
39045935,13,0,0,0,0
39045979,6,1,0,1,1
39165741,91,3,3,2,2
39231200,13,0,0,0,0
39266943,18,3,0,1,3
39272121,101,2,0,1,1
39353094,233,1,4,1,2
39474298,95,2,4,2,2
