User_id,Total_Relevant_Books,Overlap_Rec_CB_Only,Overlap_Rec_CF_Only,Overlap_Rec_CB_Filtered_by_CF,Overlap_Rec_By_Multiplying_Scores
3398611,74,4,1,6,6
3414637,49,5,2,4,1
3416893,167,5,3,9,6
3431327,111,6,3,5,5
3438047,140,19,2,9,8
3440334,185,3,5,3,2
3452993,120,7,8,8,9
3453249,131,8,3,6,5
3454421,8,0,0,1,1
3454474,49,1,0,1,2
3555103,191,0,5,1,3
3577919,60,2,1,4,1
3593554,121,5,1,4,4
3615215,89,8,1,6,7
3648871,75,0,2,0,2
3658457,63,1,0,0,0
3660666,76,0,2,0,0
3686683,44,5,1,6,3
3695758,179,6,8,9,9
3772692,70,3,3,5,5
3773399,37,2,0,3,3
3793080,122,4,3,2,6
3796959,72,9,0,6,7
3809685,47,3,0,3,2
3816725,191,4,0,4,1
3825460,108,5,1,3,3
3839010,127,8,0,1,2
3846743,89,2,1,0,1
3849230,54,0,0,3,2
3860567,41,0,0,3,1
3862046,130,13,3,10,8
3887364,139,17,4,7,8
3901425,166,2,2,4,2
3920693,39,0,0,0,0
3925847,86,3,1,1,3
3935005,15,0,0,0,0
3942056,43,4,1,0,1
3988681,28,8,0,4,5
4003368,61,0,1,1,1
4015835,129,0,2,3,3
4021101,22,2,1,3,1
4025401,139,2,0,2,0
4032343,68,0,0,1,2
4034296,103,15,0,8,8
4047606,182,5,3,7,5
4050136,83,6,0,2,0
4074048,40,4,1,3,2
4075598,137,2,8,2,4
4079242,212,7,10,10,13
4083089,81,1,1,3,1
4125412,181,13,3,12,11
4130707,69,3,0,1,0
4130722,23,1,0,1,1
4130740,99,1,2,1,2
4130748,30,0,0,0,1
4130791,11,0,0,0,0
4136181,152,3,2,5,3
4138164,168,11,5,7,6
4138664,13,2,0,2,0
4170262,96,0,1,1,2
4177031,199,13,1,5,1
4183205,184,4,5,9,10
4184581,134,4,3,2,4
4184789,74,3,1,3,3
4187864,15,3,1,1,0
4189746,18,0,0,0,0
4216480,15,0,0,0,0
4234269,30,4,1,4,3
4234281,12,0,0,0,0
4234282,12,2,0,2,2
4234284,35,2,1,4,3
4234288,59,3,1,4,4
4234324,140,3,2,0,2
4234329,7,0,0,1,0
4234612,220,1,1,4,3
4252261,92,0,1,0,1
4306637,40,0,1,2,1
4326618,36,1,0,1,0
4385855,67,9,0,5,5
4386752,75,3,1,2,3
4386853,9,1,0,2,1
4386871,4,0,0,0,0
4386914,11,3,0,0,1
4386915,11,0,1,1,1
4386918,4,1,0,0,0
4394019,85,6,0,5,4
4412069,47,5,1,1,1
4432067,65,1,0,0,1
4447762,98,4,1,3,5
4457513,56,2,1,2,1
4460829,130,8,0,6,3
4461267,92,5,3,2,1
4511905,178,4,4,5,7
4514828,110,6,0,4,2
4528663,27,2,0,0,0
4568473,170,1,6,1,5
4581159,220,6,1,3,1
4590441,169,9,1,1,3
4618781,178,2,2,3,3
4627974,165,2,2,4,5
4645281,60,2,1,3,1
4646031,108,5,1,2,2
4685500,105,18,3,11,13
4700308,108,11,3,10,11
4714255,114,2,1,5,4
4729639,128,5,3,6,7
4739424,93,1,0,0,1
4744837,127,1,4,2,3
4769119,116,14,1,14,11
4775873,56,3,1,4,3
4776091,138,6,0,5,4
4793260,6,0,0,0,0
4793284,52,6,2,4,2
4795732,112,5,4,2,4
4817321,23,2,0,5,4
4818321,25,1,0,0,0
4837653,4,0,0,0,0
4854547,137,8,2,6,5
4860547,86,3,0,3,1
4889812,22,2,1,1,1
4912718,141,6,2,2,6
4982920,156,1,6,6,4
5040170,178,3,0,2,1
5052439,127,1,1,8,3
5105466,133,4,5,3,1
5136912,101,5,4,8,5
5178120,145,11,1,13,16
5182634,18,0,0,0,0
5194069,253,12,6,9,13
5241472,51,0,0,0,0
5243435,154,4,2,3,3
5252832,60,4,0,2,2
5317213,236,5,3,3,3
5360854,109,6,0,1,4
5407724,90,0,2,1,1
5446595,56,3,0,4,3
5454934,77,4,0,2,2
5631566,55,0,0,1,2
5651714,96,8,0,4,0
5664206,82,9,2,10,13
5685564,216,13,11,20,20
5696440,177,12,10,13,16
5743755,203,5,3,6,4
5749823,51,8,1,5,7
5749836,213,6,4,10,8
5749837,17,2,0,2,2
5749879,39,1,0,6,4
5778052,76,4,1,3,3
5848832,208,15,6,8,9
5869241,144,4,0,7,7
5909003,92,4,0,5,5
5922426,83,5,1,9,8
5935714,131,6,6,8,11
5937919,62,3,2,5,4
5978888,160,0,6,1,5
6040309,10,0,0,0,0
6040325,7,0,0,0,0
6040368,7,0,0,0,0
6040392,59,6,0,2,0
6040397,4,0,0,0,0
6185849,23,2,2,3,1
6236193,73,0,1,0,0
6245313,11,1,0,1,1
6315232,151,9,2,5,5
6336365,184,23,1,15,13
6340185,105,5,2,3,5
6572083,50,1,1,1,2
6572101,18,3,0,3,3
6572119,278,2,1,2,1
6572140,4,0,1,0,0
6572142,6,0,0,0,0
6572171,7,0,1,0,0
6753356,91,1,0,2,2
6879837,54,4,0,4,4
6952658,84,4,0,3,2
6990030,22,0,1,2,2
7257052,139,8,5,8,11
7264747,92,7,2,7,8
7332729,152,2,7,3,5
7375691,45,0,1,3,4
7375699,13,0,0,0,0
7375712,48,4,1,4,2
7375715,11,1,0,3,2
7375726,13,4,0,3,3
7375728,13,0,0,0,1
7375746,13,7,0,0,0
7375758,9,2,0,0,1
7375776,46,1,1,2,3
7397330,122,1,5,5,6
7443011,228,8,4,7,10
7474475,143,9,3,13,10
7477328,95,2,3,1,2
7494963,193,9,6,6,7
7510364,83,3,2,4,1
7550643,56,1,1,0,0
7608899,181,2,5,10,12
7635571,85,0,3,1,3
7649577,82,7,2,7,5
7757604,111,5,2,4,3
7770311,6,2,0,2,2
7770312,2,0,0,1,1
7770336,4,2,0,1,2
7770359,15,0,0,1,0
7770380,14,3,0,1,3
7770386,12,4,0,1,2
7770391,17,5,0,6,5
7770403,38,7,0,6,5
7788355,171,6,5,7,6
7794948,224,7,9,8,15
7820922,110,6,2,4,6
7826443,111,1,1,1,0
7892442,45,0,0,1,1
8111350,57,1,0,4,2
8199251,89,2,4,3,4
8244250,44,2,0,1,1
8259858,201,10,4,9,8
8260388,77,0,1,0,0
8279378,82,8,1,7,4
8505797,91,1,0,0,0
8525332,177,1,2,0,0
8579437,91,2,1,4,4
8723181,2,0,0,0,0
8905672,85,6,1,6,4
8961745,104,4,1,4,3
9047901,28,0,0,2,1
9196906,142,8,1,7,7
9290857,94,4,4,6,7
9377665,28,1,1,1,1
9446828,128,2,2,1,1
9541994,100,2,0,1,1
9938986,46,2,1,3,1
9939025,8,0,0,1,0
9939030,7,1,0,1,1
9939056,92,6,5,2,2
10203857,62,5,1,5,1
10203859,11,0,0,1,0
10203885,29,4,0,2,2
10203911,3,0,0,0,0
10203930,48,1,0,0,0
10221985,62,6,1,4,3
10232391,29,2,0,3,3
10254102,32,1,0,0,1
10289642,34,0,1,0,0
10305846,133,6,3,4,1
10312212,90,11,1,10,12
10336538,159,4,3,1,3
10412131,65,2,6,2,3
10427914,47,1,0,1,2
10435023,131,11,2,14,14
10534275,61,5,2,2,2
10549695,132,8,1,6,7
10582065,71,1,0,0,0
10611417,11,0,0,0,1
10611448,5,0,0,0,0
10672617,76,0,0,2,2
10697179,251,8,5,10,7
10795588,165,2,5,5,4
10827481,21,0,0,2,1
10829942,152,2,6,2,7
10856439,115,3,3,4,0
10869554,154,4,2,2,3
10871763,163,6,1,4,4
10915830,100,2,0,3,5
10942030,112,4,6,6,5
10975719,77,8,0,5,4
11062132,83,1,3,4,3
11080007,11,0,0,0,0
11080020,19,5,0,4,4
11080056,5,0,0,0,0
11080059,6,3,0,3,3
11080062,5,1,0,2,0
11080070,14,2,0,1,1
11080073,12,0,0,0,0
11080103,7,1,0,1,1
11112539,21,0,0,0,0
11207998,156,10,2,6,7
11215896,49,4,0,4,2
11267295,74,3,0,0,1
11272839,93,2,0,0,0
11284813,62,7,0,1,0
11351370,159,9,1,8,4
11436874,60,1,1,3,1
11481674,89,10,1,8,5
11487183,12,0,0,0,0
11493665,28,5,0,4,6
11521690,10,1,0,1,1
11573189,96,2,2,3,2
11591490,75,2,4,2,2
11606924,19,1,0,1,1
11623993,240,4,3,8,9
11626803,97,0,0,2,1
11654130,179,7,4,3,6
11695683,139,2,2,4,4
11704917,35,2,0,1,0
11790703,5,0,0,0,1
11790714,14,0,0,0,0
11790735,47,3,2,3,3
11833070,165,7,1,6,9
11979363,78,0,2,3,3
12025885,102,4,3,9,9
12029582,78,5,0,6,5
12079561,24,0,1,2,1
12266218,46,1,2,0,0
12324243,10,2,0,2,2
12402009,167,5,5,8,9
12565908,172,4,3,5,6
12653120,75,0,2,4,5
12772859,90,0,0,1,0
12785148,20,6,1,4,3
12795765,55,5,0,3,2
12885473,52,6,0,5,2
12931254,22,1,0,0,1
13013798,60,1,2,2,4
13030645,127,9,4,9,8
13036247,154,8,4,5,4
13119592,134,5,3,5,6
13125862,172,10,1,10,4
13304810,112,4,1,3,3
13332604,25,0,0,0,0
13366014,131,5,3,6,3
13391316,180,1,2,6,5
13412191,86,3,3,5,3
13536660,13,3,0,1,2
13536695,6,2,0,2,2
13536710,42,3,0,2,2
13536711,5,1,0,0,1
13552186,95,8,1,6,2
13580569,18,7,0,0,7
13600798,55,5,0,3,3
13600807,49,0,1,0,1
13660834,20,2,0,1,2
13663014,122,1,1,6,5
13777842,88,3,2,5,4
13883899,12,2,0,0,0
13883900,3,0,0,0,0
13883927,3,0,0,0,0
13980437,121,2,1,1,1
14045562,43,1,0,2,1
14045793,257,3,5,6,6
14147234,73,4,1,5,5
14207960,200,3,5,4,4
14391138,66,1,3,0,5
14716035,54,4,0,0,0
14900603,41,0,2,2,1
14903006,69,6,1,3,6
14932723,3,0,0,0,0
14932752,6,0,0,0,0
14932757,5,0,0,0,1
14932780,5,0,0,0,1
14932790,6,1,0,1,1
14932797,7,3,0,1,2
14963844,2,0,0,0,0
14963873,56,2,0,0,0
14963876,16,0,0,0,0
14963900,84,3,0,5,4
14974328,144,10,0,5,3
15354835,19,2,0,0,0
15367905,169,7,8,7,10
15494376,115,2,6,2,5
15583553,103,0,2,0,2
15590302,133,1,6,4,1
15662887,171,15,1,8,2
15786917,4,0,0,0,0
15786936,9,1,0,1,2
15786981,12,9,0,2,2
15786987,26,0,0,1,0
15786998,9,3,0,2,2
15787008,25,3,0,5,3
15978372,20,11,0,2,2
16013941,11,0,0,0,0
16061946,128,17,1,6,2
16080726,132,20,5,8,12
16095918,41,2,0,1,2
16152472,6,0,0,0,0
16181797,193,1,7,4,2
16268114,40,3,1,2,2
16276747,159,4,5,4,4
16343502,126,7,4,6,3
16394045,84,7,0,5,5
16408954,54,0,0,1,1
16412589,117,7,5,7,11
16574695,72,4,3,2,3
16731747,17,2,0,1,1
16826941,154,7,2,5,5
16861918,95,2,2,3,6
16958299,55,0,0,1,0
16997346,69,7,2,3,2
17021374,66,2,0,1,1
17065991,111,1,11,6,9
17199855,83,5,2,3,1
17210032,93,2,2,1,0
17301628,62,5,2,2,2
17338843,157,10,4,6,9
17352773,3,0,0,0,0
17352785,15,2,0,0,0
17557841,255,10,8,6,9
17595751,100,7,4,3,2
17625624,114,5,2,7,8
17643421,214,1,4,5,5
17730703,139,5,1,5,4
17751361,37,5,0,6,4
17751371,30,3,0,0,0
17751378,5,3,0,0,3
17751409,43,0,2,2,1
17751443,9,1,0,1,1
17751449,2,0,0,0,0
17913257,76,3,2,2,2
17927494,156,2,2,4,3
17956579,16,1,0,0,0
18032493,79,2,0,6,3
18084923,233,14,4,2,5
18260305,3,0,0,0,0
18260314,24,3,0,0,0
18260315,17,3,0,1,1
18326198,3,0,0,0,0
18326242,16,0,1,0,1
18350447,221,5,9,6,6
18383542,9,1,0,0,1
18478389,86,1,1,2,3
18485480,2,0,0,0,0
18485481,4,0,0,0,0
18485519,7,0,0,1,0
18485577,88,11,0,6,5
18571801,109,0,5,0,4
18631380,165,1,3,6,4
18643650,96,3,0,3,3
18657810,98,1,0,3,2
18708315,131,12,4,6,7
18772957,120,0,0,3,3
18989854,102,13,2,11,14
19030263,87,3,2,3,1
19236880,74,1,0,3,4
19283284,70,6,0,9,6
19289853,74,2,3,5,5
19427150,69,1,0,1,1
19534121,56,3,1,2,1
19534127,8,1,0,0,1
19618630,29,1,0,1,0
19645927,303,8,4,7,8
19727695,110,1,3,2,2
19747099,85,3,0,3,1
19794929,4,1,0,1,1
19794984,9,1,0,0,0
19794994,14,0,0,1,0
19813023,71,0,1,1,0
19894254,172,6,3,6,5
19976644,7,0,0,0,0
19976668,59,2,2,2,4
20447990,123,1,0,1,0
20489915,7,4,0,0,1
20580020,31,0,0,1,1
20663288,66,4,0,2,2
20742472,71,6,0,5,4
20911772,61,1,0,0,0
20941434,120,4,3,4,6
21131200,84,2,0,4,1
21372532,53,2,2,2,3
21379153,187,4,4,3,8
21678178,30,3,0,2,2
21685026,93,0,0,1,0
21860489,22,1,0,0,0
21860513,11,0,0,0,0
21860548,4,0,0,0,0
21937982,170,9,5,9,10
21992464,191,6,7,3,6
21994677,102,1,3,3,3
22094165,19,2,0,0,0
22115857,110,2,2,1,0
22147983,43,3,0,1,0
22176981,172,5,4,4,4
22198308,19,0,1,0,0
22227336,92,9,4,7,8
22269025,69,2,2,1,1
22271857,99,4,0,2,2
22277958,161,5,2,5,5
22399105,69,2,1,3,3
22635567,34,6,0,5,5
22643291,158,10,3,10,9
22820374,181,2,3,2,4
22839342,74,0,0,1,2
22884879,42,8,0,5,4
22889537,84,1,2,2,3
22901848,105,3,2,1,4
23019397,151,1,5,1,6
23097409,210,13,1,13,10
23146555,82,2,3,2,5
23160533,102,12,4,11,10
23179211,160,1,3,5,4
23310633,44,2,0,1,1
23428378,55,6,0,7,5
23636393,38,0,2,1,2
23676352,23,1,0,1,1
23676394,55,3,0,0,0
23676420,4,0,0,0,0
23679362,180,2,7,5,6
23837960,141,2,3,3,4
23857756,7,0,0,2,1
23857801,9,0,0,3,2
23857848,93,5,1,6,5
23857849,10,2,0,1,1
23863904,156,17,3,17,19
23875430,71,1,2,2,2
23964209,10,0,0,0,0
24017481,89,5,2,8,7
24401416,77,0,1,1,0
24456819,134,1,2,2,3
24500926,78,0,1,3,2
25184152,130,5,1,6,1
25474065,6,0,0,0,0
25493797,13,0,0,0,0
25647673,34,5,0,2,2
25647682,30,2,0,1,1
25647715,3,0,0,0,0
25667717,26,0,0,1,1
25718401,22,0,0,1,0
25849610,117,2,6,0,5
25882000,75,3,1,3,0
26172209,4,0,0,0,0
26262898,30,2,1,0,1
26263624,80,5,5,3,6
26529096,2,1,0,0,1
26529148,4,0,0,1,0
26560207,118,8,1,5,3
26561176,113,4,5,3,7
26573870,228,13,7,13,15
26853573,15,4,0,1,1
27123577,31,1,1,4,3
27136310,83,1,1,0,2
27438688,21,0,0,1,0
27438733,6,1,0,1,0
27438737,3,2,0,2,1
27438743,12,2,1,0,1
27438746,49,1,3,2,3
27438772,9,1,0,0,0
27438776,53,2,0,1,2
27523984,188,5,0,5,8
27592778,140,5,2,5,10
27697634,51,3,0,2,2
27737288,13,3,0,1,1
27788046,155,2,3,0,3
27844285,103,1,6,0,4
27883705,14,0,0,0,0
27938477,133,3,1,5,3
27980466,223,6,4,7,8
28011072,216,11,6,13,15
28134808,126,0,6,4,10
28198445,76,1,3,0,2
28225370,36,5,0,2,2
28315413,190,1,7,0,4
28353412,119,1,2,1,1
28466855,105,8,2,4,5
28476785,75,2,2,3,1
28536162,130,7,3,3,2
28621497,108,4,1,2,3
28630948,10,0,0,0,0
28672441,24,2,0,2,2
28700577,58,3,2,4,3
28846127,61,1,1,1,0
28846138,4,2,0,0,0
28846157,5,1,0,0,0
28846184,26,2,0,1,0
28846208,5,2,0,2,2
28918942,70,2,0,2,1
28953843,62,4,1,3,2
29017732,61,1,0,0,0
29084789,83,8,1,8,9
29183570,184,4,5,5,7
29254755,185,7,3,7,3
29609954,54,2,0,3,1
29654875,78,2,1,1,1
29818892,106,6,4,5,4
29944321,51,3,2,3,3
29975117,73,0,2,2,4
29975138,21,1,0,1,1
29975182,36,5,1,0,1
30012291,60,6,1,3,2
30135872,22,2,0,1,1
30208633,80,4,0,0,2
30248594,228,13,6,11,4
30279227,212,15,6,10,12
30404765,24,1,1,2,2
30404911,68,2,1,5,3
30624251,5,1,0,1,0
30624269,16,10,0,1,10
30771157,24,2,1,1,2
30915978,106,1,1,1,5
30978160,153,13,1,8,7
31167656,126,14,2,15,13
31369435,115,1,3,2,4
31397924,107,0,3,0,3
31506695,16,1,0,1,1
31608297,39,1,1,0,0
31766943,16,3,0,2,2
31766946,8,0,0,1,0
31766958,7,1,0,0,0
31766965,13,2,0,1,1
31766972,32,0,2,0,0
31766978,51,0,0,0,0
31767019,62,1,2,1,2
31851022,70,0,1,0,0
31937371,161,10,4,8,11
32347811,72,2,2,7,4
32384531,102,3,2,2,3
32433113,190,4,5,2,4
32516229,7,1,0,0,0
32516298,25,5,0,2,2
32788120,74,7,2,4,6
32810822,8,2,0,1,2
32810825,26,0,0,1,0
32816199,174,21,5,19,15
32926352,97,5,2,2,3
32968866,74,7,0,7,3
33144388,16,0,0,0,0
33144391,10,0,0,0,0
33144393,9,0,0,1,0
33144443,15,1,0,1,0
33144450,15,0,1,0,0
33261019,202,12,8,14,12
33354558,29,0,0,0,1
33406395,196,4,6,6,8
33409701,7,1,0,0,0
33409714,8,0,0,0,0
33409730,5,0,0,0,0
33409733,6,0,0,0,1
33409777,7,0,0,0,0
33526516,155,11,1,6,2
33585525,155,4,6,6,9
33603612,178,2,4,5,8
33668296,161,5,0,3,5
33737162,43,0,3,1,3
33738834,98,3,2,4,5
33769922,30,1,0,0,0
33812934,149,9,4,7,8
33828768,124,0,1,0,0
33943428,100,11,3,2,4
34072184,30,0,0,1,1
34087967,101,6,2,2,2
34119164,91,11,2,4,2
34211189,41,1,1,2,1
34274205,1,0,0,0,0
34300263,26,7,0,5,2
34308442,130,2,1,4,4
34461395,18,0,1,1,3
34636441,197,6,3,5,6
34667330,22,1,1,0,1
34693914,243,12,7,17,18
34704384,29,2,0,2,1
34742660,96,12,0,5,4
34786103,6,1,0,0,0
34786118,15,1,0,0,0
34786120,7,1,0,1,0
34786149,26,3,0,0,0
34786154,2,0,0,0,0
34786160,9,1,0,1,1
34786173,7,0,0,0,0
34807995,85,2,1,3,3
34807998,7,1,0,0,0
34808015,12,0,0,1,0
35088694,196,10,2,9,4
35529831,48,0,0,0,0
35645863,146,3,1,3,2
35719267,86,3,1,5,4
35789244,106,1,3,1,1
35794399,32,2,1,0,0
35915119,139,2,3,8,7
36032366,4,0,0,0,0
36032381,9,0,0,0,0
36195501,64,1,4,1,2
36434323,147,3,3,4,6
36489698,199,7,3,6,10
36553830,39,1,1,2,1
36795290,162,6,3,11,11
36867240,7,0,0,0,0
36867263,5,1,0,0,0
36867265,5,0,0,0,0
36867271,4,1,0,0,1
36867317,13,0,0,0,0
36873041,248,9,6,5,6
36946145,35,1,0,2,2
36983574,146,3,3,5,6
37194956,70,2,3,2,6
37402346,69,2,2,1,1
37850168,212,6,5,3,4
37912559,91,3,1,5,5
38077205,128,3,7,2,3
38181351,88,2,2,3,4
38939715,166,5,2,7,7
38989252,74,1,1,2,3
39045889,87,1,1,10,5
39045893,6,1,0,1,2
39045901,146,6,4,3,4
39045935,13,0,0,0,0
39045979,6,2,0,0,1
39165741,90,4,2,6,6
39231200,13,0,0,0,0
39266943,18,3,0,0,0
39272121,101,7,0,11,12
39353094,233,8,1,7,8
39474298,94,2,2,7,3
