User_id,Total_Relevant_Books,Overlap_Rec_CB_Only,Overlap_Rec_CF_Only,Overlap_Rec_CB_Filtered_by_CF,Overlap_Rec_By_Multiplying_Scores
3849230,53,1,1,4,7
3860567,38,6,1,5,3
3862046,130,5,3,9,9
3887364,139,8,1,11,11
3901425,168,4,3,2,2
3920693,40,0,1,0,0
3925847,85,1,2,3,3
3935005,15,0,1,0,0
3942056,43,3,1,2,2
3988681,29,9,0,7,9
4003368,60,1,0,3,3
4015835,126,2,2,3,2
4021101,22,0,0,1,2
4025401,136,0,1,2,3
4032343,68,2,0,1,0
4034296,97,17,2,7,8
4047606,179,5,1,4,8
4050136,77,2,1,1,1
4074048,40,6,0,1,0
4075598,132,2,3,3,4
4079242,214,7,3,10,11
4083089,76,3,0,4,4
4125412,181,13,4,12,11
4130707,69,4,2,3,3
4130722,23,1,1,3,1
4130740,100,5,2,4,2
4130748,30,1,2,1,2
4130791,11,1,0,1,1
4136181,159,6,0,3,3
4138164,161,3,0,5,4
4138664,12,3,0,1,0
4170262,93,4,0,2,1
4177031,196,3,0,4,4
4183205,186,3,1,7,5
4184581,143,3,2,6,4
4184789,74,1,1,1,2
4187864,14,0,0,1,0
4189746,15,1,0,0,0
4216480,16,1,0,0,0
4234269,31,4,1,3,3
4234281,13,0,2,0,2
4234282,12,1,1,1,1
4234284,35,0,3,0,2
4234288,61,4,4,4,4
4234324,138,1,2,1,2
4234329,7,2,0,1,2
4234612,218,2,1,2,1
4252261,94,0,0,0,0
4306637,40,1,1,4,1
4326618,37,0,0,0,0
4385855,72,6,1,8,4
4386752,70,4,0,4,4
4386853,10,1,2,1,2
4386871,4,1,0,1,1
4386914,12,5,1,4,3
4386915,13,0,0,0,0
4386918,6,0,0,0,0
4394019,83,8,0,2,3
4412069,47,4,2,7,5
4432067,66,3,2,2,5
4447762,98,6,2,6,4
4457513,57,2,0,1,2
4460829,127,6,4,5,7
4461267,91,2,0,5,2
4511905,183,4,4,1,6
4514828,114,4,0,3,1
4528663,26,0,0,0,0
4568473,167,5,3,7,3
4581159,219,5,1,2,4
4590441,159,9,1,5,4
4618781,175,6,1,7,6
4627974,161,2,0,5,7
4645281,58,1,0,1,0
4646031,108,8,3,4,3
4685500,105,14,2,12,16
4700308,109,13,1,12,10
4714255,114,3,2,6,7
4729639,134,9,3,6,6
4739424,92,0,2,2,3
4744837,129,2,4,2,6
4769119,109,9,1,6,9
4775873,57,1,2,2,3
4776091,131,6,1,5,6
4793260,6,0,0,0,0
4793284,54,6,4,5,6
4795732,112,8,2,8,9
4817321,22,4,0,3,3
4818321,27,3,0,3,0
4837653,4,1,0,0,0
4854547,139,9,2,6,6
4860547,88,2,2,0,2
4889812,20,1,1,2,1
4912718,139,7,1,4,4
4982920,154,4,3,6,6
5040170,176,5,2,4,4
5052439,127,5,2,5,2
5105466,134,0,4,2,2
5136912,103,10,3,11,13
5178120,147,7,3,11,14
5182634,18,0,0,0,0
5194069,250,12,6,8,8
5241472,48,1,0,1,0
5243435,153,3,4,2,2
5252832,61,5,0,8,5
5317213,228,6,2,5,6
5360854,109,4,2,7,8
5407724,86,2,3,2,4
5446595,56,4,2,9,8
5454934,76,4,0,4,1
5631566,57,1,0,3,3
5651714,97,5,1,2,1
5664206,85,4,4,3,3
5685564,221,6,7,6,13
5696440,178,12,2,11,11
5743755,200,5,4,8,6
5749823,49,12,0,9,8
5749836,215,4,4,8,7
5749837,16,1,1,1,3
5749879,39,3,0,1,4
5778052,76,2,0,3,3
5848832,202,12,3,5,3
5869241,141,2,3,6,3
5909003,90,3,3,2,4
5922426,83,6,5,11,15
5935714,130,5,3,5,10
5937919,62,4,0,4,3
5978888,165,2,6,2,6
6040309,10,1,1,1,2
6040325,7,0,0,1,1
6040368,7,0,0,0,0
6040392,58,6,0,2,2
6040397,4,0,0,0,0
6185849,22,0,0,1,0
6236193,76,3,7,1,4
6245313,11,1,0,0,0
6315232,155,6,2,4,5
6336365,187,17,4,12,10
6340185,106,4,1,4,5
6572083,52,3,2,0,2
6572101,18,5,0,3,3
6572119,274,0,3,0,2
6572140,4,1,0,1,1
6572142,6,0,0,0,0
6572171,7,0,0,0,1
6753356,91,1,0,2,2
6879837,54,1,2,4,3
6952658,83,2,1,1,1
6990030,23,0,1,0,1
7257052,133,4,4,7,8
7264747,92,3,3,2,5
7332729,147,5,6,4,3
7375691,44,4,0,3,3
7375699,13,0,0,0,0
7375712,48,4,2,3,3
7375715,10,0,0,1,0
7375726,15,4,0,1,1
7375728,11,0,0,0,0
7375746,12,4,0,1,1
7375758,9,2,0,2,1
7375776,46,1,1,1,1
7397330,125,1,2,1,5
7443011,225,5,5,8,9
7474475,138,10,7,7,11
7477328,94,2,2,0,1
7494963,193,9,3,10,11
7510364,84,1,0,1,1
7550643,56,1,0,1,0
7608899,178,7,5,9,12
7635571,82,1,2,0,1
7649577,90,7,5,5,8
7757604,111,5,2,3,5
7770311,6,1,0,0,1
7770312,2,0,0,0,0
7770336,4,1,0,1,1
7770359,12,1,0,1,0
7770380,14,1,0,0,0
7770386,12,2,0,0,1
7770391,16,2,0,3,3
7770403,39,2,1,5,4
7788355,164,5,4,2,6
7794948,226,2,7,4,10
7820922,109,4,4,6,8
7826443,112,2,0,4,2
7892442,48,1,3,1,2
8111350,60,5,3,5,6
8199251,93,2,2,2,4
8244250,44,3,0,5,1
8259858,201,5,3,5,4
8260388,75,0,2,0,3
8279378,83,3,2,3,3
8505797,91,2,2,3,3
8525332,180,1,3,0,4
8579437,89,2,1,3,4
8723181,2,0,0,0,0
8905672,85,3,0,3,4
8961745,102,2,0,2,1
9047901,28,1,0,1,1
9196906,144,8,4,7,8
9290857,85,4,1,7,6
9377665,25,2,0,0,0
9446828,127,2,5,6,6
9541994,100,6,1,4,4
9938986,47,5,3,5,4
9939025,8,0,0,0,0
9939030,6,0,0,0,0
9939056,92,4,4,2,4
10203857,61,6,1,2,3
10203859,11,0,0,1,0
10203885,28,1,0,2,1
10203911,3,0,0,0,0
10203930,48,1,0,3,2
10221985,65,4,0,9,10
10232391,29,0,0,0,0
10254102,32,2,0,0,0
10289642,34,0,0,0,0
10305846,134,6,5,3,7
10312212,89,12,1,9,9
10336538,160,2,0,3,3
10412131,64,1,3,1,4
10427914,46,3,1,4,4
10435023,134,18,2,20,21
10534275,57,0,0,2,1
10549695,142,7,0,8,4
10582065,76,2,0,1,1
10611417,11,1,1,0,1
10611448,5,1,0,0,0
10672617,77,1,2,2,5
10697179,260,7,7,6,7
10795588,171,1,3,0,4
10827481,21,1,0,2,2
10829942,152,5,6,4,8
10856439,115,3,1,6,4
10869554,154,1,0,1,2
10871763,164,9,0,4,4
10915830,102,4,0,2,3
10942030,117,5,2,6,5
10975719,75,9,0,8,7
11062132,80,1,0,1,1
11080007,11,0,0,0,0
11080020,19,8,0,5,8
11080056,5,1,0,0,0
11080059,6,0,0,0,0
11080062,5,0,0,0,0
11080070,15,2,1,1,1
11080073,12,1,0,1,1
11080103,7,1,0,2,1
11112539,21,0,0,0,0
11207998,155,4,5,3,9
11215896,51,1,0,1,0
11267295,74,4,1,2,4
11272839,97,4,5,7,8
11284813,60,3,0,1,1
11351370,158,4,4,2,4
11436874,60,2,1,4,4
11481674,92,11,3,7,7
11487183,12,1,0,0,1
11493665,28,3,1,5,3
11521690,12,2,1,3,2
11573189,96,6,2,4,6
11591490,77,3,3,2,3
11606924,19,1,0,2,1
11623993,240,3,5,5,9
11626803,96,0,1,1,3
11654130,181,7,3,7,5
11695683,141,6,4,5,5
11704917,40,4,1,3,1
11790703,4,0,0,0,0
11790714,14,0,1,0,0
11790735,47,7,2,1,2
11833070,166,14,2,14,16
11979363,82,2,0,3,1
12025885,101,6,2,10,9
12029582,80,4,1,2,2
12079561,21,0,0,2,0
12266218,46,0,0,2,2
12324243,10,0,0,0,0
12402009,167,5,5,5,14
12565908,170,5,4,5,8
12653120,75,0,2,2,2
12772859,93,2,2,4,1
12785148,20,2,0,2,2
12795765,56,5,1,4,4
12885473,52,3,0,3,5
12931254,25,1,0,0,0
13013798,59,1,1,1,2
13030645,130,13,2,7,8
13036247,158,7,1,7,6
13119592,136,4,4,6,9
13125862,171,10,0,10,6
13304810,114,6,3,9,10
13332604,25,1,1,1,1
13366014,125,5,4,3,5
13391316,177,8,9,8,11
13412191,80,1,2,3,2
13536660,13,6,0,1,5
13536695,6,1,1,1,1
13536710,41,2,3,2,4
13536711,5,0,0,1,1
13552186,101,6,0,4,0
13580569,21,9,0,1,4
13600798,56,6,1,2,2
13600807,48,1,4,1,2
13660834,20,2,0,0,0
13663014,121,3,1,6,3
13777842,88,4,0,2,2
13883899,12,1,0,2,3
13883900,3,0,0,0,0
13883927,3,0,0,0,0
13980437,118,1,2,4,3
14045562,43,0,0,0,0
14045793,256,6,6,8,13
14147234,78,3,1,6,4
14207960,199,7,2,5,3
14391138,66,3,1,3,2
14716035,48,1,0,1,1
14900603,43,0,2,1,1
14903006,67,5,0,4,3
14932723,2,0,0,0,0
14932752,5,0,1,0,0
14932757,6,0,0,0,0
14932780,5,2,0,1,1
14932790,6,1,1,1,1
14932797,7,0,2,0,0
14963844,2,0,0,0,0
14963873,56,1,0,2,2
14963876,15,0,0,0,0
14963900,83,3,1,2,1
14974328,145,2,4,3,6
15354835,20,0,0,1,0
15367905,162,7,6,4,7
15494376,110,2,0,4,5
15583553,107,2,0,2,1
15590302,138,4,1,5,6
15662887,171,11,0,13,13
15786917,4,0,0,0,0
15786936,9,1,0,1,2
15786981,12,6,0,3,4
15786987,28,3,0,4,3
15786998,9,3,0,2,2
15787008,25,0,0,0,0
15978372,19,5,0,2,2
16013941,11,0,0,0,0
16061946,128,10,2,5,6
16080726,139,11,5,11,8
16095918,43,4,0,0,1
16152472,7,0,0,0,0
16181797,194,5,3,1,4
16268114,37,3,1,2,4
16276747,162,7,6,8,11
16343502,126,13,4,7,7
16394045,80,3,3,8,10
16408954,52,0,0,0,1
16412589,116,5,1,4,5
16574695,73,6,1,3,2
16731747,19,1,0,1,1
16826941,152,5,0,2,2
16861918,92,1,1,1,3
16958299,54,1,1,0,0
16997346,71,7,1,3,4
17021374,62,0,2,0,2
17065991,113,1,5,5,9
17199855,84,1,2,4,4
17210032,93,2,3,2,4
17301628,67,3,2,3,3
17338843,161,12,7,8,11
17352773,3,0,0,0,0
17352785,15,1,0,1,1
17557841,254,10,9,10,12
17595751,106,7,5,9,9
17625624,112,3,5,4,6
17643421,219,3,3,5,3
17730703,137,5,1,3,7
17751361,39,4,0,4,5
17751371,30,1,0,1,1
17751378,5,2,0,1,2
17751409,42,4,0,3,2
17751443,9,0,0,0,0
17751449,3,1,0,1,1
17913257,75,0,3,2,2
17927494,154,6,2,7,7
17956579,16,0,0,0,0
18032493,79,3,0,7,4
18084923,230,8,3,7,9
18260305,3,0,0,0,0
18260314,25,1,0,2,1
18260315,17,1,0,2,1
18326198,3,0,0,0,0
18326242,16,4,0,2,2
18350447,222,4,5,5,8
18383542,9,3,0,1,3
18478389,87,1,1,1,3
18485480,2,0,0,0,0
18485481,4,0,0,0,0
18485519,7,0,0,2,0
18485577,90,11,0,3,3
18571801,106,0,4,0,3
18631380,169,2,2,3,5
18643650,98,2,2,3,4
18657810,99,1,0,3,4
18708315,131,6,1,6,6
18772957,120,0,0,2,3
18989854,99,10,1,9,9
19030263,85,1,0,0,1
19236880,77,0,2,1,2
19283284,71,5,1,9,11
19289853,74,2,2,2,2
19427150,67,4,0,2,2
19534121,57,2,1,2,3
19534127,8,3,1,2,3
19618630,29,3,1,6,4
19645927,301,13,9,15,18
19727695,109,1,4,3,5
19747099,84,2,0,3,1
19794929,4,1,0,1,1
19794984,8,1,1,2,1
19794994,14,2,0,1,0
19813023,74,0,3,0,1
19894254,165,4,6,6,11
19976644,7,0,0,0,0
19976668,59,2,3,2,3
20447990,123,1,0,0,1
20489915,7,0,0,0,0
20580020,32,0,0,1,0
20663288,67,4,0,2,3
20742472,72,7,0,6,3
20911772,60,0,1,0,0
20941434,116,2,0,2,3
21131200,83,5,3,5,4
21372532,49,0,0,2,4
21379153,185,4,5,5,12
21678178,30,2,1,2,5
21685026,93,2,0,1,1
21860489,22,3,1,2,2
21860513,11,0,0,1,0
21860548,4,0,0,0,0
21937982,169,6,6,7,12
21992464,196,7,2,7,8
21994677,105,2,1,2,4
22094165,20,0,1,1,1
22115857,106,1,0,0,1
22147983,40,0,0,1,0
22176981,175,5,4,2,1
22198308,20,0,1,0,1
22227336,97,8,1,8,9
22269025,70,2,0,2,1
22271857,101,0,5,0,3
22277958,161,6,1,2,1
22399105,66,2,2,6,5
22635567,34,6,0,4,3
22643291,156,12,2,7,9
22820374,180,4,2,6,6
22839342,77,2,1,3,2
22884879,43,3,4,4,5
22889537,85,1,1,1,2
22901848,108,1,8,4,10
23019397,155,0,1,1,2
23097409,203,11,1,10,11
23146555,89,2,4,0,2
23160533,101,8,2,4,11
23179211,163,4,5,5,10
23310633,44,2,0,4,2
23428378,60,7,2,6,5
23636393,39,3,0,3,1
23676352,22,0,2,1,3
23676394,56,0,0,2,2
23676420,4,0,0,0,0
23679362,175,4,2,3,4
23837960,142,0,4,4,4
23857756,7,0,0,0,1
23857801,9,0,0,2,2
23857848,93,8,0,10,8
23857849,10,1,0,1,1
23863904,154,12,3,12,11
23875430,72,2,0,4,4
23964209,10,0,0,1,0
24017481,93,6,2,4,5
24401416,75,0,1,1,1
24456819,136,1,1,1,2
24500926,66,1,2,5,2
25184152,130,5,1,3,2
25474065,6,0,0,0,0
25493797,13,0,0,0,0
25647673,31,5,0,1,1
25647682,31,2,0,2,1
25647715,3,0,0,0,0
25667717,25,0,0,1,1
25718401,21,0,0,0,0
25849610,117,2,2,2,3
25882000,75,4,0,2,1
26172209,4,0,0,0,0
26262898,31,0,1,0,2
26263624,79,5,3,3,9
26529096,2,1,0,0,1
26529148,4,1,0,1,0
26560207,121,8,1,5,5
26561176,111,4,2,6,8
26573870,221,3,6,3,9
26853573,14,0,1,0,1
27123577,32,0,1,1,0
27136310,80,2,2,1,3
27438688,21,4,0,3,2
27438733,6,1,0,0,0
27438737,4,4,0,1,1
27438743,12,1,0,0,0
27438746,48,4,2,5,4
27438772,8,1,1,2,2
27438776,54,5,1,3,5
27523984,190,4,3,3,8
27592778,140,8,1,9,8
27697634,53,1,1,1,1
27737288,13,2,0,0,0
27788046,141,0,2,1,7
27844285,109,1,1,1,2
27883705,14,1,0,0,0
27938477,130,3,4,4,7
27980466,222,7,5,4,8
28011072,215,10,3,10,12
28134808,125,0,4,2,6
28198445,78,2,3,2,4
28225370,36,5,1,5,5
28315413,194,4,3,3,9
28353412,119,5,1,10,6
28466855,103,4,2,4,5
28476785,76,1,1,2,0
28536162,128,1,0,0,2
28621497,107,3,1,2,1
28630948,10,0,0,0,0
28672441,24,4,0,1,3
28700577,59,1,0,1,1
28846127,60,4,2,3,5
28846138,4,1,0,0,0
28846157,5,0,0,0,0
28846184,25,1,1,3,5
28846208,4,2,1,1,2
28918942,72,2,1,1,1
28953843,66,2,1,3,2
29017732,60,0,0,1,3
29084789,85,6,4,7,8
29183570,180,7,4,7,4
29254755,184,6,5,8,6
29609954,61,3,1,2,2
29654875,82,1,0,0,0
29818892,104,1,2,7,5
29944321,50,3,2,1,2
29975117,70,1,2,2,4
29975138,21,1,1,2,2
29975182,27,3,0,1,1
30012291,59,3,1,6,6
30135872,26,2,0,3,1
30208633,80,1,2,3,2
30248594,230,13,3,14,11
30279227,211,11,1,11,11
30404765,24,1,1,2,2
30404911,64,3,0,4,4
30624251,5,0,0,0,0
30624269,16,16,0,3,12
30771157,26,5,0,2,5
30915978,102,2,1,3,3
30978160,154,5,3,9,9
31167656,130,9,1,4,4
31369435,114,1,3,2,4
31397924,110,0,2,1,6
31506695,15,2,0,0,0
31608297,40,2,1,3,1
31766943,16,0,1,0,0
31766946,8,2,0,0,1
31766958,7,0,0,1,1
31766965,14,4,1,2,3
31766972,28,1,0,0,0
31766978,53,1,1,2,0
31767019,61,0,1,1,0
31851022,69,0,1,2,2
31937371,154,6,5,10,8
32347811,70,1,1,2,4
32384531,103,4,2,5,6
32433113,195,3,7,3,7
32516229,7,2,0,1,1
32516298,24,2,0,2,1
32788120,67,5,1,2,4
32810822,8,1,0,1,1
32810825,26,2,0,1,0
32816199,170,21,5,21,18
32926352,99,8,1,4,2
32968866,75,5,2,1,4
33144388,16,1,0,0,0
33144391,11,1,2,1,2
33144393,9,1,0,0,1
33144443,17,2,0,3,2
33144450,15,0,0,0,0
33261019,200,10,7,7,12
33354558,29,0,0,0,0
33406395,196,4,3,6,8
33409701,6,0,0,0,0
33409714,10,2,0,1,1
33409730,4,1,0,0,0
33409733,6,0,0,0,0
33409777,7,2,0,1,1
33526516,157,8,1,8,7
33585525,155,3,4,2,8
33603612,180,2,7,6,8
33668296,161,2,1,4,4
33737162,44,0,0,2,2
33738834,99,3,4,2,9
33769922,31,1,0,2,2
33812934,145,6,7,6,9
33828768,125,0,2,0,3
33943428,96,5,4,2,3
34072184,29,0,0,0,0
34087967,103,3,1,0,3
34119164,96,6,2,5,6
34211189,39,1,0,1,0
34274205,1,0,0,0,0
34300263,24,6,0,5,4
34308442,133,6,0,5,4
34461395,20,3,0,1,3
34636441,194,8,6,6,12
34667330,24,0,1,0,0
34693914,239,17,7,16,23
34704384,29,1,0,2,3
34742660,93,3,1,6,5
34786103,6,0,0,0,0
34786118,15,1,0,0,0
34786120,7,2,0,3,4
34786149,24,4,2,2,2
34786154,3,1,0,0,0
34786160,9,1,0,0,1
34786173,7,0,0,0,0
34807995,90,4,1,3,4
34807998,7,1,1,1,1
34808015,10,0,0,0,0
35088694,196,5,4,9,6
35529831,47,6,1,4,2
35645863,150,3,1,2,3
35719267,85,5,6,3,7
35789244,110,2,1,2,1
35794399,31,0,0,0,0
35915119,136,5,1,3,4
36032366,4,1,0,0,0
36032381,9,3,0,2,2
36195501,60,3,1,2,3
36434323,139,2,1,3,3
36489698,190,5,4,7,9
36553830,42,1,1,1,1
36795290,162,7,4,7,6
36867240,7,0,0,1,0
36867263,4,1,0,1,1
36867265,4,0,0,0,0
36867271,4,0,0,0,0
36867317,13,1,1,1,1
36873041,251,7,4,10,7
36946145,35,1,1,3,4
36983574,143,2,3,5,6
37194956,72,3,1,4,3
37402346,66,1,3,2,3
37850168,210,7,5,4,9
37912559,93,8,0,8,7
38077205,130,2,5,3,8
38181351,89,1,2,3,3
38939715,170,7,3,6,4
38989252,74,0,1,0,0
39045889,85,5,1,6,7
39045893,6,1,0,0,0
39045901,148,5,4,5,6
39045935,13,0,0,0,0
39045979,6,3,0,1,3
39165741,89,1,2,2,3
39231200,13,0,0,0,0
39266943,20,3,1,0,4
39272121,100,6,1,11,11
39353094,231,4,3,6,9
39474298,94,7,2,8,3
