User_id,Total_Relevant_Books,Overlap_Rec_CB_Only,Overlap_Rec_CF_Only,Overlap_Rec_CB_Filtered_by_CF,Overlap_Rec_By_Multiplying_Scores
12795765,55,3,0,6,3
12885473,53,5,0,4,5
12931254,23,1,0,0,0
13013798,60,0,0,0,1
13030645,134,6,2,8,5
13036247,155,7,5,4,3
13119592,137,7,4,6,8
13125862,172,8,2,7,5
13304810,109,4,0,7,4
13332604,25,0,0,0,0
13366014,129,4,5,4,5
13391316,176,1,1,0,2
13412191,83,2,3,2,1
13536660,13,1,0,1,1
13536695,6,1,0,2,2
13536710,42,1,0,1,1
13536711,5,0,0,0,0
13552186,99,4,2,3,3
13580569,18,9,0,2,7
13600798,57,4,2,5,5
13600807,47,0,0,0,0
13660834,20,1,1,0,0
13663014,121,2,2,1,7
13777842,87,3,2,4,3
13883899,12,0,0,1,0
13883900,3,0,0,0,0
13883927,3,0,0,1,0
13980437,120,2,1,1,1
14045562,42,0,0,1,0
14045793,259,2,2,2,5
14147234,77,1,3,4,2
14207960,198,4,0,2,1
14391138,62,2,1,0,2
14716035,50,3,0,3,2
14900603,44,1,1,2,3
14903006,69,7,1,4,5
14932723,2,0,0,0,0
14932752,5,0,0,0,0
14932757,4,0,0,0,0
14932780,5,0,0,0,0
14932790,6,1,0,1,1
14932797,7,1,0,0,0
14963844,2,0,0,0,0
14963873,54,1,0,0,0
14963876,15,0,0,1,0
14963900,83,0,1,3,2
14974328,146,6,1,9,8
15354835,19,2,0,0,0
15367905,162,8,5,5,9
15494376,113,7,2,1,3
15583553,100,1,0,1,5
15590302,134,5,1,3,2
15662887,171,13,2,3,8
15786917,4,0,0,0,0
15786936,9,3,0,1,3
15786981,12,10,1,4,6
15786987,26,1,0,4,2
15786998,9,2,0,0,1
15787008,25,2,0,2,2
15978372,19,6,0,2,1
16013941,11,0,0,0,1
16061946,129,17,2,8,5
16080726,132,11,4,7,2
16095918,43,7,0,2,2
16152472,7,1,0,0,0
16181797,196,3,1,3,2
16268114,37,2,0,1,1
16276747,158,3,3,3,4
16343502,126,8,3,6,6
16394045,74,4,2,5,6
16408954,47,1,1,0,1
16412589,114,2,3,5,9
16574695,71,5,0,5,5
16731747,19,1,0,1,0
16826941,153,6,1,5,5
16861918,92,2,2,2,4
16958299,51,1,0,0,0
16997346,67,9,2,6,3
17021374,66,3,0,0,1
17065991,113,0,6,1,5
17199855,83,2,2,4,5
17210032,91,3,0,2,0
17301628,63,4,0,2,2
17338843,154,12,2,8,10
17352773,2,0,0,0,0
17352785,15,4,0,5,4
17557841,257,10,6,9,14
17595751,104,6,0,6,8
17625624,114,2,0,7,2
17643421,217,0,2,2,5
17730703,141,5,0,2,6
17751361,38,3,0,4,5
17751371,30,1,1,0,0
17751378,5,2,0,1,2
17751409,42,1,0,1,1
17751443,9,1,0,0,0
17751449,3,0,0,0,0
17913257,78,2,1,3,3
17927494,156,2,0,5,5
17956579,16,1,1,1,1
18032493,80,3,1,2,1
18084923,235,10,2,3,7
18260305,3,0,0,0,0
18260314,26,3,0,3,0
18260315,18,3,1,3,3
18326198,3,0,0,0,0
18326242,16,4,2,2,2
18350447,222,4,6,5,7
18383542,8,1,0,0,0
18478389,87,0,0,0,6
18485480,2,0,0,0,0
18485481,4,0,0,0,0
18485519,7,0,0,0,0
18485577,88,5,0,4,5
18571801,108,1,0,1,2
18631380,169,1,0,5,4
18643650,96,7,4,5,6
18657810,101,4,0,2,2
18708315,130,9,1,6,6
18772957,121,1,2,1,1
18989854,96,7,0,4,4
19030263,84,1,1,2,3
19236880,76,2,0,5,5
19283284,71,6,0,6,6
19289853,77,2,1,4,3
19427150,70,7,0,3,4
19534121,58,3,0,1,3
19534127,8,1,0,2,2
19618630,29,0,1,1,0
19645927,301,7,11,9,13
19727695,109,4,0,2,2
19747099,85,2,1,4,3
19794929,4,0,0,0,0
19794984,11,0,1,0,0
19794994,14,0,0,0,0
19813023,74,0,0,0,0
19894254,169,4,4,3,7
19976644,7,0,0,1,0
19976668,60,3,1,5,7
20447990,124,0,0,1,1
20489915,7,4,0,0,0
20580020,32,0,0,0,0
20663288,67,4,1,3,3
20742472,69,7,1,7,4
20911772,61,0,0,0,0
20941434,119,1,0,4,2
21131200,82,10,0,7,4
21372532,47,1,0,1,1
21379153,192,4,2,5,10
21678178,32,3,0,3,3
21685026,94,2,0,2,2
21860489,22,1,0,2,3
21860513,11,1,0,0,0
21860548,4,0,0,0,0
21937982,167,6,1,5,6
21992464,195,11,8,9,11
21994677,98,2,3,2,3
22094165,19,0,0,1,0
22115857,106,1,1,1,1
22147983,42,0,0,0,2
22176981,175,1,2,0,4
22198308,18,0,0,0,0
22227336,88,7,1,6,7
22269025,70,1,1,5,5
22271857,99,4,1,4,7
22277958,160,5,0,4,2
22399105,71,5,0,2,2
22635567,35,5,1,5,6
22643291,158,7,4,10,9
22820374,177,4,4,2,4
22839342,74,0,1,1,1
22884879,42,7,0,6,6
22889537,85,1,0,4,4
22901848,108,4,1,4,3
23019397,156,1,1,2,1
23097409,204,16,1,14,11
23146555,81,0,1,2,3
23160533,106,10,2,6,8
23179211,165,1,6,3,9
23310633,47,3,0,0,0
23428378,59,5,0,5,7
23636393,38,1,0,1,2
23676352,22,0,0,0,0
23676394,56,2,0,2,0
23676420,4,1,0,0,0
23679362,178,1,4,2,8
23837960,138,1,2,4,6
23857756,7,4,0,2,3
23857801,8,2,0,2,2
23857848,93,7,1,14,11
23857849,10,0,0,0,0
23863904,155,8,3,12,11
23875430,72,2,2,2,1
23964209,10,0,0,1,0
24017481,90,6,1,5,2
24401416,72,0,0,0,0
24456819,137,1,0,1,0
24500926,77,2,2,5,4
25184152,131,2,0,1,3
25474065,6,0,0,0,0
25493797,14,0,0,0,0
25647673,33,4,1,0,1
25647682,31,1,0,0,2
25647715,3,0,0,0,0
25667717,24,0,0,0,1
25718401,22,1,0,0,1
25849610,116,2,2,2,4
25882000,71,4,0,3,0
26172209,4,0,0,0,0
26262898,31,1,0,0,0
26263624,75,7,2,4,6
26529096,2,0,0,0,0
26529148,4,0,0,2,1
26560207,121,9,2,9,7
26561176,112,4,1,5,5
26573870,220,6,4,7,8
26853573,11,1,1,0,0
27123577,32,3,0,2,2
27136310,82,2,0,0,2
27438688,21,2,0,3,2
27438733,5,0,0,0,0
27438737,3,2,0,0,1
27438743,12,2,0,1,1
27438746,48,2,0,1,1
27438772,9,1,0,2,3
27438776,55,3,0,1,1
27523984,189,6,4,4,4
27592778,138,4,0,5,5
27697634,54,0,0,2,2
27737288,13,0,0,0,1
27788046,143,1,2,1,1
27844285,105,0,1,1,0
27883705,13,1,0,1,0
27938477,127,4,4,1,5
27980466,219,7,1,8,5
28011072,218,13,5,10,13
28134808,128,1,0,5,3
28198445,79,2,2,3,3
28225370,36,3,0,3,3
28315413,192,0,2,0,1
28353412,121,1,0,3,0
28466855,103,7,3,7,5
28476785,77,4,3,2,2
28536162,127,6,2,3,4
28621497,107,3,3,3,6
28630948,10,0,0,0,0
28672441,24,0,0,1,0
28700577,59,4,1,4,4
28846127,61,3,1,3,2
28846138,4,3,0,1,0
28846157,5,0,0,0,0
28846184,22,0,0,2,0
28846208,4,1,0,2,2
28918942,69,2,0,1,1
28953843,68,4,0,4,2
29017732,62,0,0,1,0
29084789,85,2,1,4,6
29183570,178,4,2,8,9
29254755,185,6,4,6,7
29609954,56,1,2,0,2
29654875,80,1,1,0,1
29818892,104,4,1,3,3
29944321,51,3,1,1,1
29975117,73,1,1,1,4
29975138,20,1,0,0,0
29975182,35,3,1,0,3
30012291,61,4,1,4,4
30135872,24,2,0,4,1
30208633,83,5,3,7,5
30248594,225,7,1,12,13
30279227,208,17,4,9,9
30404765,24,1,0,0,2
30404911,63,4,0,2,2
30624251,5,0,0,0,0
30624269,16,9,0,1,9
30771157,26,5,0,3,2
30915978,98,2,0,2,1
30978160,152,7,1,4,5
31167656,128,13,0,11,11
31369435,118,2,3,1,3
31397924,115,3,2,2,3
31506695,16,3,0,1,1
31608297,38,1,1,2,3
31766943,16,1,0,1,1
31766946,8,0,0,1,0
31766958,7,1,0,0,0
31766965,12,1,0,1,1
31766972,30,0,0,3,1
31766978,54,1,0,2,0
31767019,61,0,0,2,1
31851022,69,0,1,0,1
31937371,159,13,3,8,11
32347811,70,1,1,5,2
32384531,104,5,0,3,2
32433113,192,1,6,1,5
32516229,7,0,0,0,0
32516298,26,0,0,0,0
32788120,67,7,0,5,2
32810822,8,0,0,0,0
32810825,26,0,0,1,0
32816199,173,20,4,18,15
32926352,97,5,1,4,5
32968866,73,9,3,8,7
33144388,16,0,0,0,1
33144391,11,4,0,1,1
33144393,9,0,0,0,0
33144443,17,0,0,1,1
33144450,15,0,0,0,0
33261019,201,7,6,5,8
33354558,30,3,0,2,1
33406395,197,0,5,3,7
33409701,8,3,0,2,1
33409714,9,1,0,0,0
33409730,4,1,0,1,0
33409733,6,0,0,0,0
33409777,7,2,0,0,0
33526516,155,12,1,12,5
33585525,158,3,5,4,7
33603612,183,4,3,3,5
33668296,163,3,0,2,5
33737162,40,0,0,0,0
33738834,107,6,1,5,2
33769922,31,2,0,2,2
33812934,151,6,2,5,7
33828768,132,0,3,1,5
33943428,101,15,3,5,3
34072184,28,0,0,3,1
34087967,100,3,1,3,2
34119164,92,8,2,6,4
34211189,41,0,0,1,0
34274205,1,0,0,0,0
34300263,25,8,0,7,5
34308442,131,7,2,3,2
34461395,20,2,0,2,4
34636441,198,8,6,3,7
34667330,25,0,0,0,1
34693914,243,17,4,22,16
34704384,29,1,0,2,2
34742660,95,13,0,3,2
34786103,7,0,0,0,0
34786118,16,1,0,0,0
34786120,7,1,0,2,1
34786149,25,1,0,1,0
34786154,2,0,0,0,0
34786160,9,2,1,0,0
34786173,7,0,0,0,0
34807995,86,5,0,4,4
34807998,7,2,0,1,1
34808015,11,1,0,1,1
35088694,196,6,2,4,4
35529831,47,6,0,3,3
35645863,147,0,1,5,2
35719267,81,4,0,3,4
35789244,112,1,1,0,1
35794399,32,0,0,0,0
35915119,133,2,2,2,2
36032366,4,1,0,0,0
36032381,9,5,0,2,1
36195501,61,2,0,2,2
36434323,149,2,1,2,2
36489698,196,7,4,3,5
36553830,40,1,0,3,3
36795290,165,4,5,3,5
36867240,7,0,0,0,0
36867263,5,2,0,1,0
36867265,5,0,0,0,0
36867271,4,0,0,0,0
36867317,13,0,0,0,0
36873041,254,6,1,6,3
36946145,35,1,0,2,1
36983574,143,4,0,5,4
37194956,66,1,0,4,2
37402346,66,2,1,0,1
37850168,209,4,2,3,8
37912559,90,7,1,4,2
38077205,124,3,0,5,2
38181351,90,6,0,4,1
38939715,168,7,2,7,3
38989252,73,2,1,0,2
39045889,82,4,0,1,4
39045893,6,0,0,3,2
39045901,151,7,3,2,1
39045935,13,1,0,0,1
39045979,6,3,0,0,2
39165741,89,1,0,1,2
39231200,14,0,1,0,0
39266943,17,0,0,0,0
39272121,100,11,1,11,10
39353094,232,6,1,8,7
39474298,96,2,2,0,3
