"Historical Fiction","['Historical Fiction', 'Fiction', 'Mystery', 'Historical', 'Book Club', 'Ireland', 'Audiobook']","15193","The Wonder","Lib Wright, a young English nurse, arrives in an impoverished Irish village on a strange mission. Eleven-year-old Anna O'Donnell is said to have eaten nothing for months but appears to be thriving miraculously. Lib's job is simple: to watch the girl and uncover the truth.An educated sceptic, Lib expects to expose the fast as a hoax right away. But as she gets to know the girl she becomes more and more unsure. Is Anna a fraud, or a 'living wonder'? Or is something more sinister unfolding right before Lib's eyes? Written with all the propulsive tension that transported readers of Room, The Wonder asks what lengths we would go to for the love of a child.","Emma Donoghue","Grew up in Ireland, 20s in England doing a PhD in eighteenth-century literature, since then in Canada. Best known for my novel, film and play ROOM, also other contemporary and historical novels and short stories, non-fiction, theatre and middle-grade novels.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1591714728i%2F23613._UX200_CR0%2C22%2C200%2C200_.jpg&w=256&q=75","291","3.64","89682","10500","September 20, 2016","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463229441l/28449257.jpg","https://www.goodreads.com/book/show/28449257-the-wonder?from_choice=true","['16,602 (18%)', '36,263 (40%)', '27,225 (30%)', '7,532 (8%)', '2,060 (2%)']","100421","3488"
"Historical Fiction","['Historical Fiction', 'Fiction', 'Book Club', 'Historical', 'Literary Fiction', 'Audiobook', 'Race']","15016","Homegoing","An alternate cover edition can be found here.A novel of breathtaking sweep and emotional power that traces three hundred years in Ghana and along the way also becomes a truly great American novel. Extraordinary for its exquisite language, its implacable sorrow, its soaring beauty, and for its monumental portrait of the forces that shape families and nations, Homegoing heralds the arrival of a major new voice in contemporary fiction.Two half-sisters, Effia and Esi, are born into different villages in eighteenth-century Ghana. Effia is married off to an Englishman and lives in comfort in the palatial rooms of Cape Coast Castle. Unbeknownst to Effia, her sister, Esi, is imprisoned beneath her in the castle's dungeons, sold with thousands of others into the Gold Coast's booming slave trade, and shipped off to America, where her children and grandchildren will be raised in slavery. One thread of Homegoing follows Effia's descendants through centuries of warfare in Ghana, as the Fante and Asante nations wrestle with the slave trade and British colonization. The other thread follows Esi and her children into America. From the plantations of the South to the Civil War and the Great Migration, from the coal mines of Pratt City, Alabama, to the jazz clubs and dope houses of twentieth-century Harlem, right up through the present day, Homegoing makes history visceral, and captures, with singular and stunning immediacy, how the memory of captivity came to be inscribed in the soul of a nation. Generation after generation, Yaa Gyasi's magisterial first novel sets the fate of the individual against the obliterating movements of time, delivering unforgettable characters whose lives were shaped by historical forces beyond their control. Homegoing is a tremendous reading experience, not to be missed, by an astonishingly gifted young writer.","Yaa Gyasi","YAA GYASI was born in Ghana and raised in Huntsville, Alabama. She holds a BA in English from Stanford University and an MFA from the Iowa Writers' Workshop, where she held a Dean's Graduate Research Fellowship. She lives in Brooklyn.YAA GYASI is available for select speaking engagements. To inquire about a possible appearance, please contact Penguin Random House Speakers Bureau at speakers@penguinrandomhouse.com or visit prhspeakers.com.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1597671521i%2F14493315._UY200_CR43%2C0%2C200%2C200_.jpg&w=256&q=75","305","4.47","380019","41193","June 7, 2016","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448108591l/27071490.jpg","https://www.goodreads.com/book/show/27071490-homegoing?from_choice=true","['224,307 (59%)', '118,470 (31%)', '30,696 (8%)', '5,007 (1%)', '1,539 (<1%)']","447808","22496"
"Historical Fiction","['Historical Fiction', 'Fiction', 'Historical', 'Audiobook', 'Tudor Period', 'Romance', 'British Literature']","13209","Three Sisters, Three Queens","As sisters they share an everlasting bond; As queens they can break each other’s hearts.“There is only one bond that I trust: between a woman and her sisters. We never take our eyes off each other. In love and in rivalry, we always think of each other.”When Katherine of Aragón is brought to the Tudor court as a young bride, the oldest princess, Margaret, takes her measure. With one look, each knows the other for a rival, an ally, a pawn, destined—with Margaret’s younger sister Mary—to a sisterhood unique in all the world. The three sisters will become the queens of England, Scotland, and France.United by family loyalties and affections, the three queens find themselves set against each other. Katherine commands an army against Margaret and kills her husband James IV of Scotland. But Margaret’s boy becomes heir to the Tudor throne when Katherine loses her son. Mary steals the widowed Margaret’s proposed husband, but when Mary is widowed it is her secret marriage for love that is the envy of the others. As they experience betrayals, dangers, loss, and passion, the three sisters find that the only constant in their perilous lives is their special bond, more powerful than any man, even a king.","Philippa Gregory","DR PHILIPPA GREGORY studied history at the University of Sussex and was awarded a PhD by the University of Edinburgh where she is a Regent and was made Alumna of the Year in 2009. She holds an honorary degree from Teesside University, and is a fellow of the Universities of Sussex and Cardiff. Philippa is a member of the Society of Authors and in 2016, was presented with the Outstanding Contribution to Historical Fiction Award by the Historical Writers’ Association. In 2018, she was awarded an Honorary Platinum Award by Neilsen for achieving significant lifetime sales across her entire book output. In 2021, she was awarded a CBE for services to literature and to her charity Gardens for the Gambia. and was elected as a Fellow of the Royal Historical Society.She welcomes visitors to her site www.PhilippaGregory.com.Philippa's Facebook page:https://www.facebook.com/PhilippaGregoryOfficial","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1728646283i%2F9987._UY200_CR49%2C0%2C200%2C200_.jpg&w=256&q=75","556","3.81","33026","2910","August 9, 2016","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460481807l/28251813._SX318_.jpg","https://www.goodreads.com/book/show/28251813-three-sisters-three-queens?from_choice=true","['8,697 (26%)', '12,688 (38%)', '8,956 (27%)', '2,092 (6%)', '593 (1%)']","41111","3578"
"Historical Fiction","['Historical Fiction', 'Fiction', 'Historical', 'Book Club', 'Audiobook', 'British Literature', 'World War I']","13142","The Summer Before the War","The bestselling author of Major Pettigrew's Last Stand returns with a breathtaking novel of love and war that reaches far beyond the small English town in which it is set.East Sussex, 1914. It is the end of England's brief Edwardian summer, and everyone agrees that the weather has never been so beautiful. Hugh Grange, down from his medical studies, is visiting his Aunt Agatha, who lives with her husband in the small, idyllic coastal town of Rye. Agatha's husband works in the Foreign Office, and she is certain he will ensure that the recent saber rattling over the Balkans won't come to anything. And Agatha has more immediate concerns; she has just risked her carefully built reputation by pushing for the appointment of a woman to replace the Latin master. When Beatrice Nash arrives with one trunk and several large crates of books, it is clear she is significantly more freethinking—and attractive—than anyone believes a Latin teacher should be. For her part, mourning the death of her beloved father, who has left her penniless, Beatrice simply wants to be left alone to pursue her teaching and writing. But just as Beatrice comes alive to the beauty of the Sussex landscape and the colorful characters who populate Rye, the perfect summer is about to end. For despite Agatha's reassurances, the unimaginable is coming. Soon the limits of progress, and the old ways, will be tested as this small Sussex town and its inhabitants go to war.","Helen Simonson","Helen Simonson was born in England and spent her teenage years in a small village in East Sussex. A dual UK/USA citizen, she is a graduate of the London School of Economics with an MFA from Stony Brook Southampton. Helen is married with two sons and lives in Brooklyn NY. Her debut novel, Major Pettigrew's Last Stand, was a NY Times bestseller, sold over a million copies and was published in twenty one countries. Her second novel The Summer before The War was also a NY Times and international bestseller. Her newest novel is The Hazelbourne Ladies Motorcycle and Flying Club.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1253622119i%2F2995577._UY200_CR0%2C0%2C200%2C200_.jpg&w=256&q=75","481","3.79","43847","5826","March 1, 2016","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1657980012l/25776122._SY475_.jpg","https://www.goodreads.com/book/show/25776122-the-summer-before-the-war?from_choice=true","['10,440 (23%)', '18,205 (41%)', '11,459 (26%)', '2,855 (6%)', '888 (2%)']","50624","3266"
"Historical Fiction","['Historical Fiction', 'Fiction', 'Book Club', 'Historical', 'Audiobook', 'New York', 'Adult']","10579","The Swans of Fifth Avenue","From the New York Times bestselling author of The Aviator’s Wife comes an enthralling new novel about Truman Capote’s scandalous, headline-making, and heart-wrenching friendship with Babe Paley and New York’s society “swans” of the 1950s.Centered on two dynamic, complicated, and compelling protagonists—Truman Capote and Babe Paley—this book is steeped in the glamour and perfumed and smoky atmosphere of New York’s high society. Babe Paley—known for her high-profile marriage to CBS founder William Paley and her ranking in the International Best-Dressed Hall of Fame—was one of the reigning monarchs of New York’s high society in the 1950s. Replete with gossip, scandal, betrayal, and a vibrant cast of real-life supporting characters, readers will be seduced by this startling new look at the infamous society swans.","Melanie Benjamin","Melanie Benjamin is the author of the New York Times bestselling novels THE SWANS OF FIFTH AVENUE and THE AVIATOR'S WIFE, as well as the national bestseller ALICE I HAVE BEEN, and THE AUTOBIOGRAPHY OF MRS. TOM THUMB, THE GIRLS IN THE PICTURE, MISTRESS OF THE RITZ and THE CHILDREN'S BLIZZARD. Her next novel is CALIFORNIA GOLDEN, a dazzling saga of mothers, daughters and sisters set in the vibrant surf culture of 1960s California. It will be out in August 2023. ","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1678649811i%2F2958717._UX200_CR0%2C50%2C200%2C200_.jpg&w=256&q=75","368","3.63","36632","4116","January 26, 2016","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431898319l/25279165.jpg","https://www.goodreads.com/book/show/25279165-the-swans-of-fifth-avenue?from_choice=true","['6,941 (18%)', '14,319 (39%)', '11,369 (31%)', '3,042 (8%)', '961 (2%)']","54937","4257"
"Historical Fiction","['Fiction', 'Historical Fiction', 'Historical', 'Mystery', 'France', 'Music', 'Audiobook']","6241","The Queen of the Night","Lilliet Berne is a sensation of the Paris Opera, a legendary soprano with every accolade except an original role, every singer’s chance at immortality. When one is finally offered to her, she realizes with alarm that the libretto is based on a hidden piece of her past. Only four could have betrayed her: one is dead, one loves her, one wants to own her. And one, she hopes, never thinks of her at all.  As she mines her memories for clues, she recalls her life as an orphan who left the American frontier for Europe and was swept up into the glitzy, gritty world of Second Empire Paris. In order to survive, she transformed herself from hippodrome rider to courtesan, from empress’s maid to debut singer, all the while weaving a complicated web of romance, obligation, and political intrigue.   Featuring a cast of characters drawn from history, The Queen of the Night follows Lilliet as she moves ever closer to the truth behind the mysterious opera and the role that could secure her reputation -- or destroy her with the secrets it reveals.  ","Alexander Chee","""Alexander Chee is the best new novelist I've seen in some time. Edinburgh is moody, dramatic - and pure.""--Edmund White“A complex, sophisticated, elegant investigation of trauma and desire - like a white hot flame.”--Joyce Hackett, in The Guardian“A coming-of-age novel in the grand Romantic tradition, where passions run high, Cupid stalks Psyche, and love shares the dance floor with death . . . A lovely, nuanced, never predictable portrait of a creative soul in the throes of becoming.”--Washington Post Book WorldAlexander Chee was born in South Kingston, RI, and raised in South Korea, Guam, Truk and Maine. He attended Wesleyan University and the University of Iowa Writer's Workshop. He is the recipient of a Whiting Writers' Award, an NEA Fellowship in Fiction, fellowships from the MacDowell Colony and was the Visiting Writer at Amherst College from 2006-2010. His first novel, Edinburgh, won the Michener, the AAWW Lit Award, the Lambda Editor's Choice Prize and was named a Booksense 76 Pick and a Publisher's Weekly Best Book of the Year. His second novel, The Queen of the Night, is forthcoming from Houghton Mifflin Harcourt in 2011. He lives in New York City. ","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1577467423i%2F158735._UX200_CR0%2C1%2C200%2C200_.jpg&w=256&q=75","561","3.43","12024","2079","February 2, 2016","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460425080l/17912498.jpg","https://www.goodreads.com/book/show/17912498-the-queen-of-the-night?from_choice=true","['2,095 (17%)', '3,834 (31%)', '3,810 (31%)', '1,727 (14%)', '558 (4%)']","5784","132"
"Historical Fiction","['Historical Fiction', 'Fiction', 'Book Club', 'Historical', 'Mystery', 'Audiobook', 'New York']","4501","The Last Days of Night","New York, 1888. Gas lamps still flicker in the city streets, but the miracle of electric light is in its infancy. The person who controls the means to turn night into day will make history--and a vast fortune. A young untested lawyer named Paul Cravath, fresh out of Columbia Law School, takes a case that seems impossible to win. Paul's client, George Westinghouse, has been sued by Thomas Edison over a billion-dollar question: Who invented the light bulb and holds the right to power the country? The case affords Paul entry to the heady world of high society--the glittering parties in Gramercy Park mansions, and the more insidious dealings done behind closed doors. The task facing him is beyond daunting. Edison is a wily, dangerous opponent with vast resources at his disposal--private spies, newspapers in his pocket, and the backing of J. P. Morgan himself. Yet this unknown lawyer shares with his famous adversary a compulsion to win at all costs. How will he do it?In obsessive pursuit of victory, Paul crosses paths with Nikola Tesla, an eccentric, brilliant inventor who may hold the key to defeating Edison, and with Agnes Huntington, a beautiful opera singer who proves to be a flawless performer on stage and off. As Paul takes greater and greater risks, he'll find that everyone in his path is playing their own game, and no one is quite who they seem.","Graham Moore","Graham Moore is a  New York Times  bestselling novelist and Academy Award-winning screenwriter.  His screenplay for THE IMITATION GAME won the Academy Award and WGA Award for Best Adapted Screenplay in 2015 and was nominated for a BAFTA and a Golden Globe.His first two novels, THE LAST DAYS OF NIGHT (2016) and THE SHERLOCKIAN (2010), were published in 24 countries and translated into 19 languages. THE LAST DAYS OF NIGHT was named one of the best books of the year by the Washington Post, the Philadelphia Inquirer, and the American Library Association. THE SHERLOCKIAN was nominated for an Anthony Award. His third novel, THE HOLDOUT, will be published by Random House on February 18, 2020.Graham lives in Los Angeles with his wife, Caitlin, and their dog, Janet.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1462373687i%2F3041690._UX200_CR0%2C50%2C200%2C200_.jpg&w=256&q=75","371","4.16","42824","5107","August 16, 2016","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470731930l/28363972._SY475_.jpg","https://www.goodreads.com/book/show/28363972-the-last-days-of-night?from_choice=true","['16,110 (37%)', '19,171 (44%)', '6,097 (14%)', '1,062 (2%)', '384 (<1%)']","47258","4073"
"Historical Fiction","['Historical Fiction', 'Historical', 'China', 'Fiction', 'Romance', 'Asia', 'Asian Literature']","3861","The Moon in the Palace","There is no easy path for a woman aspiring to power. . . .A concubine at the palace learns quickly that there are many ways to capture the Emperor’s attention. Many paint their faces white and style their hair attractively, hoping to lure in the One Above All with their beauty. Some present him with fantastic gifts, such as jade pendants and scrolls of calligraphy, while others rely on their knowledge of seduction to draw his interest. But young Mei knows nothing of these womanly arts, yet she will give the Emperor a gift he can never forget.Mei’s intelligence and curiosity, the same traits that make her an outcast among the other concubines, impress the Emperor. But just as she is in a position to seduce the most powerful man in China, divided loyalties split the palace in two, culminating in a perilous battle that Mei can only hope to survive.The first volume of the Empress of Bright Moon duology paints a vibrant portrait of ancient China—where love, ambition, and loyalty can spell life or death—and the woman who came to rule it all.","Weina Dai Randel","Weina Dai Randel is the critically acclaimed, award-winning author of five novels, including The Master Jeweler (June, 2025); The Last Rose of Shanghai, a Wall Street Journal bestseller; and Night Angels, longlisted for the Massachusettes Book Awards. Weina is the winner of the RWA RITA® Award, a National Jewish Book Awards finalist, and a two-time Goodreads Choice Award Best Historical Fiction nominee. Her books have been translated into seventeen languages, including French, German, Spanish, Portuguese, Russian, and Hebrew. Her novels have received starred reviews from Booklist, Library Journal, and Shelf Awareness and rave reviews from other publications such as RT Book Reviews, Bookbub, and Book Reporter. Her debut was also recommended by Texas Library Association’s 2017 Lariat Reading List and was a San Francisco Book Festival Honorable Mention. Born in China, Weina came to the United States at twenty-four. She holds an MA in English from Texas Woman’s University; she has worked as the subject-matter expert for Southern New Hampshire University’s MFA program and as an adjunct professor. Interviews with Weina have appeared on WFAA’s Good Morning Texas and in such publications as World Literature Today, Texas Jewish Post, The Wall Street Journal, Huffington Post, Los Angeles Review of Books, and RT Book Reviews. Weina resides in Massachusetts with her family. Find more about Weina and her writing career on her website: www.weinarandel.com.  From Weina: ""I love to see how words form an image that transcends the banal reality or how words join together to create a morsel of wisdom that tickles your mind.""Connect with Weina on Facebook:www.facebook.com/weinadairandel","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1509388909i%2F14007877._UY200_CR25%2C0%2C200%2C200_.jpg&w=256&q=75","395","4.01","7886","719","March 1, 2016","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445892524l/25577005.jpg","https://www.goodreads.com/book/show/25577005-the-moon-in-the-palace?from_choice=true","['2,753 (34%)', '3,001 (38%)', '1,681 (21%)', '350 (4%)', '101 (1%)']","18016","1894"
"Historical Fiction","['Historical Fiction', 'Fiction', 'Magical Realism', 'Book Club', 'Historical', 'Adventure', 'Audiobook']","3603","To The Bright Edge of the World","Set again in the Alaskan landscape that she brought to stunningly vivid life in The Snow Child, Eowyn Ivey's second novel is a breathtaking story of discovery and adventure, set at the end of the nineteenth century, and of a marriage tested by a closely held secret.Colonel Allen Forrester receives the commission of a lifetime when he is charged to navigate Alaska's hitherto impassable Wolverine River, with only a small group of men. The Wolverine is the key to opening up Alaska and its huge reserves of gold to the outside world, but previous attempts have ended in tragedy.For Forrester, the decision to accept this mission is even more difficult, as he is only recently married to Sophie, the wife he had perhaps never expected to find. Sophie is pregnant with their first child, and does not relish the prospect of a year in a military barracks while her husband embarks upon the journey of a lifetime. She has genuine cause to worry about her pregnancy, and it is with deep uncertainty about what their future holds that she and her husband part.A story shot through with a darker but potent strand of the magic that illuminated The Snow Child, and with the sweep and insight that characterizes Rose Tremain's The Colour, this novel from Pulitzer Prize finalist Eowyn Ivey singles her out as a major literary talent.","Eowyn Ivey","Eowyn Ivey's first novel, The Snow Child, was a finalist for the Pulitzer Prize in fiction and an international bestseller. To the Bright Edge of the World was a Library Journal Top Ten Book of the Year, a BookPage Best Book of the year, and a Washington Post Notable Book. Eowyn was raised in Alaska and continues to live there with her husband and two daughters. Learn more:FacebookBlog: Letters from Alaska","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1327102553i%2F4823432._UX200_CR0%2C31%2C200%2C200_.jpg&w=256&q=75","417","4.12","22441","3657","August 2, 2016","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465576791l/27917957.jpg","https://www.goodreads.com/book/show/27917957-to-the-bright-edge-of-the-world?from_choice=true","['8,466 (37%)', '9,493 (42%)', '3,487 (15%)', '737 (3%)', '258 (1%)']","42420","2170"
"Historical Fiction","['Historical Fiction', 'Fiction', 'Book Club', 'Audiobook', 'Historical', 'Adult', 'Adult Fiction']","3416","Glory Over Everything","The latest New York Times bestseller from the author of the beloved book club favorite The Kitchen House is a heart racing story about a man’s treacherous journey through the twists and turns of the Underground Railroad on a mission to save the boy he swore to protect. Glory Over Everything is “gripping…breathless until the end” (Kirkus Reviews).The year is 1830 and Jamie Pyke, a celebrated silversmith and notorious ladies’ man, is keeping a deadly secret. Passing as a wealthy white aristocrat in Philadelphian society, Jamie is now living a life he could never have imagined years before when he was a runaway slave, son of a southern black slave and her master. But Jamie’s carefully constructed world is threatened when he discovers that his married socialite lover, Caroline, is pregnant and his beloved servant Pan, to whose father Jamie owes his own freedom, has been captured and sold into slavery in the South. Fleeing the consequences of his deceptions, Jamie embarks on a trip to a North Carolina plantation to save Pan from the life he himself barely escaped as a boy. With the help of a fearless slave, Sukey, who has taken the terrified young boy under her wing, Jamie navigates their way, racing against time and their ruthless pursuers through the Virginia backwoods, the Underground Railroad, and the treacherous Great Dismal Swamp.“Kathleen Grissom is a first-rate storyteller…she observes with an unwavering but kind eye, and she bestows upon the reader, amid terrible secrets and sin, a gift of mercy: the belief that hope can triumph over hell” (Richmond Times Dispatch). Glory Over Everything is an emotionally rewarding and epic novel “filled with romance, villains, violence, courage, compassion…and suspense.” (Florida Courier).","Kathleen Grissom"," Born Kathleen Doepker, I was privileged as a child to be raised in Annaheim, Saskatchewan, a hamlet on the plains of Canada. Although we lived in a small, tightly knit Roman Catholic community, I was fortunate to have parents who were open to other religions and cultures. Since television was not a luxury our household could afford, books were the windows that expanded my world. Soon after Sister Colette, my first grade teacher, introduced me to Dick, Jane, and Sally, I began to read on my own. I was a fanciful child and became so influenced by books that while I was reading Five Little Peppers And How They Grew I ate only cold boiled potatoes (the truth is this lasted only for a day) as I suffered with them through their hardships. After reading Anne Of Green Gables I was convinced that I, too, was adopted, until my mother told me to stop the foolishness and to look in the mirror. I had her nose. She was right. I limped desperately during Red Shoes For Nancy until my sister, Judy, told me to cut it out, people would think that something was wrong with me. Wanting to more closely experience Helen Keller’s tribulations, at every opportunity I walked with closed eyes until I solidly whacked my head on a doorframe. Enid Blynton’s Famous Five series had me looking for adventure around every corner, and when in class Rudyard Kipling’s, Kim, was read aloud, I couldn’t wait to leave for far-off lands. Throughout my high school years Simon Lizee, a poet of merit, was our principal. He taught us literature and it was he who encouraged me to write. Upon graduating from high school, as I saw it then, I had four choices. I could marry (no), become a secretary (no), become a teacher (no) become a nurse (yes). After I graduated from nursing school, I left for Montreal and there worked on staff at the Royal Vic Hospital. Eventually I married and came down to the United States. Throughout, I read voraciously and I wrote, often sending my work back to Mr. Lizee in Saskatchewan, who took the time to continue to instruct me. It wasn’t until after I gave birth to my daughter, Erin, that I finally worked up enough courage to submit a short story to Myrna Blyth, who, I believe at that time was an editor at Family Circle. She sent back a lovely rejection note, telling me that this story was not one that she could use, but could I send others. I took that note to mean that she did not like my writing, but was being kind, and I foolishly submitted nothing further. In time, I divorced and remarried, relocated to Manhattan, and there worked as an Ad Executive for a graphics company. I did not stop reading, nor writing, and over the next years took various classes in creative writing. After four years in the city, we decided to try life on a small farm in New Jersey. When our collection of animals grew to include twenty-five Cashmere goats, two horses, three dogs, and two cats, we knew that it was time to relocate to a larger farm in rural Virginia. There we found twenty-seven acres and a large brick house, circa 1830, that once served as a stagecoach stop. But with the move came a glitch. For the first year my husband’s transfer didn’t happen as planned, and although he joined me every weekend, I was left on the new farm to manage on my own. It was an exciting yet frightening time, and I began to journal the experience. I joined a writers' group, and the Piedmont Literary Society, and when I met Eleanor Dolan, a gifted poet, she generously agreed to mentor me in my writing. In the following years, Charles and I established an herb farm, a tearoom, and a gift shop that we filled to the barn rafters with work from local artisans. As we restored our old plantation home, I began to research the history of our home and the land that surrounded it. Then I discovered the notation ‘Negro Hill’ on an old map. Unable to determine the story of its origin, local historians suggested that ","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1294152137i%2F3067074._UX200_CR0%2C9%2C200%2C200_.jpg&w=256&q=75","365","4.30","43382","4222","April 5, 2016","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444246918l/25813937._SX318_.jpg","https://www.goodreads.com/book/show/25813937-glory-over-everything?from_choice=true","['19,741 (45%)', '18,149 (41%)', '4,671 (10%)', '624 (1%)', '197 (<1%)']","51721","4310"
"Historical Fiction","['Historical Fiction', 'Fiction', 'Thriller', 'Historical', 'Adventure', 'Mystery', 'Crime']","2278","The North Water","A ship sets sail with a killer on board . . .1859. A man joins a whaling ship bound for the Arctic Circle. Having left the British Army with his reputation in tatters, Patrick Sumner has little option but to accept the position of ship's surgeon on this ill-fated voyage. But when, deep into the journey, a cabin boy is discovered brutally killed, Sumner finds himself forced to act. Soon he will face an evil even greater than he had encountered at the siege of Delhi, in the shape of Henry Drax: harpooner, murderer, monster . . .","Ian McGuire","Ian McGuire is the author of The Abstainer published in September 2020 by Random House (USA) and Simon & Schuster (UK), The North Water published by in 2016 by Henry Holt (USA) and Simon & Schuster (UK), and Incredible Bodies published in 2007 by Bloomsbury. Ian grew up in East Yorkshire, and studied at the University of Manchester in England and the University of Virginia in the United States. He teaches creative writing and literature at The University of Manchester, where he is the co-founder of the University's Centre for New Writing. He is a winner of the Royal Society of Literature’s Encore Award and Historical Writers' Association Gold Crown Award. ","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1452604830i%2F3004686._UY200_CR8%2C0%2C200%2C200_.jpg&w=256&q=75","255","3.98","33423","3935","February 11, 2016","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456351800l/25666046._SY475_.jpg","https://www.goodreads.com/book/show/25666046-the-north-water?from_choice=true","['10,350 (30%)', '14,671 (43%)', '6,326 (18%)', '1,504 (4%)', '572 (1%)']","35556","2393"
"Historical Fiction","['Historical Fiction', 'Fiction', 'Book Club', 'Westerns', 'Historical', 'Audiobook', 'Adult']","1936","News of the World","In the aftermath of the Civil War, an aging itinerant news reader agrees to transport a young captive of the Kiowa back to her people in this exquisitely rendered, morally complex, multilayered novel of historical fiction from the author of Enemy Women that explores the boundaries of family, responsibility, honor, and trust.In the wake of the Civil War, Captain Jefferson Kyle Kidd travels through northern Texas, giving live readings from newspapers to paying audiences hungry for news of the world. An elderly widower who has lived through three wars and fought in two of them, the captain enjoys his rootless, solitary existence.In Wichita Falls, he is offered a $50 gold piece to deliver a young orphan to her relatives in San Antonio. Four years earlier, a band of Kiowa raiders killed Johanna’s parents and sister; sparing the little girl, they raised her as one of their own. Recently rescued by the U.S. army, the ten-year-old has once again been torn away from the only home she knows.Their 400-mile journey south through unsettled territory and unforgiving terrain proves difficult and at times dangerous. Johanna has forgotten the English language, tries to escape at every opportunity, throws away her shoes, and refuses to act “civilized.” Yet as the miles pass, the two lonely survivors tentatively begin to trust each other, forming a bond that marks the difference between life and death in this treacherous land.Arriving in San Antonio, the reunion is neither happy nor welcome. The captain must hand Johanna over to an aunt and uncle she does not remember—strangers who regard her as an unwanted burden. A respectable man, Captain Kidd is faced with a terrible choice: abandon the girl to her fate or become—in the eyes of the law—a kidnapper himself.","Paulette Jiles","Paulette Jiles is an American poet and novelist. Born in Salem, Missouri, she was educated at the University of Missouri with a degree in Romance Lanugages. Jiles lives in the Texas Hill Country on a small ranch. ","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1346771427i%2F70102._UX200_CR0%2C32%2C200%2C200_.jpg&w=256&q=75","209","4.08","109788","14434","October 4, 2016","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440342988l/25817493.jpg","https://www.goodreads.com/book/show/25817493-news-of-the-world?from_choice=true","['38,778 (35%)', '46,690 (42%)', '19,833 (18%)', '3,558 (3%)', '929 (<1%)']","101666","8882"
